,Rating,Title,Content,Author Name,Date,Year
110,7,Excellent Movie - A must watch,"Excellent movie with as expected Great Hip Hop Music. The movie was pretty much up to the mark. Sexy Cars, Hot Chicks and a full fledge action pack; what else can you think about such titles.Loved the movie as a whole. Got a little bored in middle but climax was just outstanding, this movie is in a sequel to the previous F&F. Vin diesel as usual rocks, ""The Rock"" added a lot of spice to action. Guess What; Vin got a new girl friend. The best piece i liked was Dodge cars all over the movie and the best flick was when these guys actually stole the whole bank out of the building and tossing the traffic with that safe. GReat Idea...!",rishun-gupta,2011-05-13,2011
94,7,Too many characters and too little action?,"For those of us who watched all of the Fast and the Furious series, simply the thought of having most of the main characters from the past editions in one movie is a valid reason to pay. The result is just what we expect of a Fast and Furious: stunts, rides and babes. The atmosphere of Rio is a refreshing alternative to American centered filming. However, ultimately, the film goes over the top. By telling the story through the view of the (not that) good guys, the bad guys, and, also, a third perspective, that of a team of elite FBI agents led by ""The Rock"", time worthy of boiling oil and pumping adrenaline is lost. Instead, we get more of the sit-at-home work-out-plan kind of scenes that are often unnecessary. Nevertheless, a true fan of cars and action will find Fast Five very enjoyable.",mauro-batte,2011-05-14,2011
27,7,Fun Film For Fans of Fast & Furious Franchise,"Film series as of recent have been holding a better streak of adequate consistency than we might be accustomed to. Saw didn't start becoming rotten until the fourth installment and while the upcoming Pirates of the Caribbean film might not leave much of a strong impression, early reviews are indicating it'll likely be about as good as Dead Man's Chest (decent). Now we have the Fast and Furious franchise coming back with a fifth installment (and a sixth already in-development). Though the shameful 2 Fast 2 Furious might have been a poor addition, the remaining films have maintained an adequate level of execution and entertainment (peaking with the under-appreciated Tokyo Drift). And with Fast Five being the first of many guaranteed action blockbuster films for the summer, eyes have still been on it to deliver.What has to be made clear is that anyone who honestly wants to enjoy the film should leave their logic and standards at the concession stand. Because from the opening minute alone we're given a scene that defies all plausibility, and the things only continue down a similar road throughout. Now that this has been made clear, the skeptical shouldn't worry too much, for there's still a solid film to find here. Part of what helps Fast Five work as well as it does is thanks to the fact it embraces such an over-the-top nature that audiences are likely more willing to accept given the hardships of today's economy. If you've come to enjoy the crazy action characteristic of series such as Rambo and Die Hard, then you'll feel right at home here.Those who've followed the Fast and Furious films up to this point will probably get a fair amount of nostalgia throughout the film with various characters coming back, including a couple surprises not shown in trailers (one of whom audiences will want to stick around after the short credits, along with another curious surprise). As a result, long-time fans will get the most out of Fast Five. But this isn't to say that newcomers won't feel some sort of attachment (if not entirely to the characters). Since the return of various characters isn't relied on too heavily with regards to exposure, less-familiar viewers needn't worry about feeling lost or not getting an idea of what they're like throughout the runtime. Fast Five might not significantly raise the standards that we've come to expect from such a franchise, but it doesn't have to. With so many areas visited by previous installments, resorting to a more action/thriller-centered approach than even the previous film only seems like an inevitable and fitting road to travel. And you know what? The results are quite welcome and pleasing.P.S. Don't mind my alliteration-heavy summary.",Hellrazr360,2011-05-14,2011
201,9,Vin and The Rock in Summer Fun Movie,"Showcasing Director Justin Lin's signature accelerated precision, Vin Diesel's Dom races beside the speeding train as Paul Walker's Brian leaps into Dom's sports car. Their car immediately careens over a steep chasm into the river below. Diesel and Walker leap in midair out of the car, and plunge into the water. ""Fast Five"" is just great fun. Writer Chris Morgan's story is better than the last ""Fast and Furious"", which isn't saying much. Then again we don't see ""Fast Five"" for the narrative nuances. Non-stop action reigns supreme. Lin has a crisp vibrant visual style, and acumen for insane action. Lin has two cars racing through the streets of Rio dragging a bank vault unleashing mass destruction. Granted this is over the top, and completely original. ""Fast Five"" has stunning Rio de Janeiro locals, gorgeous women, fast cars, and Vin Diesel squaring off against ""The Rock"" Dwayne Johnson. Lin has methodically checked off all the boxes.The theme of family distinguishes ""Fast Five"" from completely superfluous fare. In a quiet moment Dom reminisces about his father. He remembers him working all day, and staying up late at night helping his sister Mia with her homework. He recalls the generous neighborhood barbecues he had. Conversely, Brian has regrets about his father, ""He just wasn't around."" Perhaps he has chance to alter his fate. Amidst the flash, ""Fast Five"" earnestly adheres to family and loyalty.The band is back together in ""Fast Five"", for one last heist. If I am not mistaken one of the band, Han played by Sung Kang died in a previous Lin directed sequel. Stranger things have happened. The accelerated opening sequence recaps the rescue of Dom Toretto, where the last movie ended. Federal agent Brian O'Connor and Dom's sister Mia (Jordana Brewster) daringly execute the operation to free Dom from serving an undeserved life sentence. In context what else could that be? Dom risked his life to help Brian solve a heinous crime and bring killer to justice. Lin throttles the adrenaline and velocity in this deadly game of chicken with a prison bus. This is only an omen of things to come.As ""Fast Five"" resumes, Mia (Brewster) and Brian (Walker) have been on the run in Rio. They are seeking to rendezvous with Dom (Diesel). Dom has one last heist in mind: robbing the bank vault in the Rio Police Station with $100 million of crime lord Reyes (slick and villainous Joaquim de Alemeida). Apparently, Reyes' rule and influence knows no bounds in Rio. So Dom assembles his old team. Dwayne Johnson, massive hard muscle, shaved head and goatee, plays singular and intense Federal Agent Hobbs, who is out to bring Dom to justice. He instructs Rio official to ""Stay the f*** out of my way."" Hobbs and his team always get their man. As Hobbs, Johnson is imposing and handles guns and his fists with explosive results. Of course we are waiting for Vin to take on The Rock in the final epic battle. Chris Morgan ingeniously stacks the story. Dom is the thief with a code. Hobbs is the cop with honor. Reyes is the true villain. Much like gravity, we can kind of figure how things will fall.Predictability is some of the charm of ""Fast Five"". Vin Diesel plays to his minimalist strength as Dom. Emotive is not his deal, but that is not required here. He commands the screen, and often surprises in his underplay. Paul Walker has become a pretty good actor. Not much is demanded of him here. He deftly uses his charm and smarts. The Rock is great as Hobbs. He imposes as a formidable rival. Here Johnson's straight arrow persona leverages the story's ultimate conflict. ""Fast Five"" is not going to win any awards. It is just great fun. I look forward to the next sequel.",jon.h.ochiai,2011-05-14,2011
79,8,Fast Money,"I only seen the first Fast and the Furious and I own it on DVD. I skipped out on the sequels, mostly because of the bad word of mouth. When Fast Five was released, I didn't have intentions on seeing it until I learned that The Rock was in it. However, I wasn't sure if the film would deliver. After some positive word of mouth from several people, I was convinced on seeing it. So on a cold, rainy day and an awful week that had passed me by, I decided to give this movie a spin.And boy was I surprised!Fast Five is one exhilarating movie! It didn't start out well. Without seeing the previous installments, and barely remembering the first, I was a little lost in the beginning. Where things picked up was in the train robbery scene where Vin Diesel and Paul Walker (who's best performance is in Running Scared) are having that fight scene. It was pretty awesome, up until the end but I guess that's where the suspension of disbelief comes into play.The movie doesn't linger onto any dramatic scenes for too long. The filmmakers know that their target audience came for the fast cars and action. Who cares about any subplots and talking? The Rock makes a grand entrance and is provided with enough screen time to make The Rock fans happy. I also like the turn of events with his character near the end. It was handled brilliantly.Speaking of the end, the climax is probably one of the best climaxes I've seen in a very long time. I think it probably nailed the whole summer movie feel. By the end of the movie, I felt that this is what summer movies are meant to be. I don't know if the director Justin Lin saved the franchise, as I don't even know if the franchise was in trouble in the first place. However, this movie might have introduced more fans. With the series being stagnant for so long, I can honestly say that I'll be looking forward to the sixth installment.",Fields201,2011-05-15,2011
184,9,This really pumps adrenaline...,"The Fast and the Furious was Oh My God! FnF: New Model Original Parts was AMAZIN. If this is true with you, get set for a more pumpin adrenaline session. The movie focuses on Dom, cars and action but in an all together different way. With the backdrop of Rio De Janeiro, it feels needed to add a kick ass character and so comes Dwayne Johnson. Dwayne is like a different spice in the movie and that too so damn easily.A superb hell crazy film, you would love to watch it back to back. And please be seated after you are over with many OMG moments, as when you are done with the movie........BOOOOOOM! comes a surprise after the credits roll up (This is really the cherry over the cake).You love cars, you love them in action and finally if you love watchin a hardcore manly film, this is your take.Go Fast and buy yourself a ticket to epinephrine.",siddharthkrishnadwivedi,2011-05-15,2011
244,5,If Only they Shutup and Blow Something Up,Fast Five has been getting great reviews and is the first positive received film in the series. It's still another mediocre entry.I must admit that I have not seen all the The Fast and Furious films and I don't really care if I ever do. I decided to see this one and there be it. The movie begins show us Dom (Vin Diesel) is being sentenced to a long time in jail. We later see Paul Walker and Jordana Brewster helping him get free. Then they are on the run and they decide to get a job that the pay is real good. After doing the dangerous job they found out a very important dangerous man is behind the scenes. Then they call the whole crew back to do a big final score. Numerous actors from the series comes in and they show the process of them preparing for the score. At the same time a task force is sent to get Dom and his crew. Which is The Rock's character plays we get to see scenes of that.Let me get it out of the way the film's action sequences are made very well and they do provide the thrills for a movie like this. You can also see the movie drops the glorification of street racing even if it is dangerous. The problem with the film is it's pace and it's heavy nonsense dialogue. It was nothing interesting to say and I didn't really care much about it either. There was comic relief and trust me hot girls and sick ass cars. What bogs the film down is the pace and the dialogue. I do admit the last 30 mins of the film was truly exciting and fun if only the movie was like that the entire time.Sorry wasn't very convincing.MP **/* 2.5/5,migperez,2011-05-15,2011
97,8,Not an average F&F movie,"The trailer gave me an adrenalin rush and my curiosity was more peaked comparing to the previous movies. But if you think this is a movie with races, you're wrong.This is a heist movie. But that isn't a bad thing, on the contrary! This franchise could use a fresh start and the big difference was that they toned down showing off fast cars and beautiful women, Fast Five is more character driven and brings back a lot of characters from previous movies, included a nice surprise at the end.My guess is we're probably gonna see more familiar faces in part 6, but we will have to wait for that. We also got new faces, in the form of Dwayne Johnson. It's a nice addition to see how he's determined to arrest the main characters and that the main characters are deep in trouble with several parties hunting them.Also different is that there isn't a single race in this one, but it has a lot of action and even subtle humor we haven't seen in the previous installments.Action fans, just go see it when you can!",lekkerinmevel,2011-05-15,2011
125,7,"Dom, Brian, and Company Are Back!","Great action and really a great ride. That goes back and forth. Along with also with the Rock as he is a great ""antagonist"" for the company of Dom, Brian, among others. As we see Brian and his girlfriend, Dom's sister breaking out Dom while he was going to do hard time two years ago in ""Fast & Furious."" Brian an ex-FBI agent, now finds himself on the other side of the law. As they head to Rio De Janeiro. In order to escape prosecution for obstruction and aiding and abetting Dom. While his girlfriend Mia and Dom's sister has a secret for Brian. That Brian and Dom are in a shock. But you have to see the movie for the secret I am not given away. But not before there is a huge payday of $100M that brings back people like Tyrese Gibson from the other Furious movies. In order to accomplish this goal. But federal agent Luke Hobbs, played by Dwayne the Rock Johnson. Is in the way as he and his gang seek to apprehend the gang. While Hobbs is a bit of a you know what at times. He means well and that he is is like the Tommy Lee Jones character of ""The Fugitive."" Relentless and no-nonsense. The cop that is accompany Hobbs, played by Spanish actress Elsa Pataky is also had a past with Dom. As you will find out why. Great action and non-stop from top to bottom. But also it had witty lines and a great story. As hopefully there will be a sixth installment. Who would had thought that when the first movie came out in 2001, who would ever thought a franchise would be on the horizon, ten years later?!",ShelbyTMItchell,2011-05-16,2011
204,9,"If you miss all the stars in the previous parts, don't lose it!","I watched the movie few days ago and I enjoyed it very much. The storyline, casting, directing and more specially the team of stars in the previous fasts. In fact, all stars in the previous parts play their role in this part (sometime very short) and gathering such a group of actors in a sequel is unique after ""Godfather 3"".The story is a little different with previous parts and this time, the movie is more similar to movies like ""Italian job"". However the storyline is really interesting and it causes you forget the time. I give 9 because I think that some part of the movie is not very logical (like stealing the police cars scene).Generally I suggest the movie to every racing movies lover and moreover action movies.",behnamgamer,2011-05-16,2011
238,9,Excellent F&F,"The action was awesome, the cars were incredible, and it had a great storyline! There was character development. There were twists. There was some predictably, but that is to be expected. However, I don't think anyone saw the awesome twist at the end! I also really liked the falling action after the climax.Most of the characters from the other movies were in here and played important roles. There was even a new big character. And of course the ending was awesome, while still leaving an opening for a sequel.Especially if you are a ""car guy"", you have to see this movie.",sabretooth91,2011-05-16,2011
124,7,A fun popcorn movie that is full of improbable,"I watched Thor last weekend. A comic book movie with other universes, and I think there are more plot devices in Fast Five that requires the audience to suspend logic than there are in Thor! Not trying to do a spoiler post here, so I won't go in to them. Its the kind of big action, big Ka-pow movie that the audience doesn't want to get bogged down in the details on if they just want to have fun. (Where's all the money for stuff coming from, how'd that car do that, federal agents really have that on their computers, very rich criminals would really do that?) Ha. Don't sweat the details and its a good movie to romp around with.",rcnaylor,2011-05-16,2011
127,7,The best of the Five,"¨I suggest you make peace with whatever demons you have left cause come tomorrow, I will find you.¨ The Fast and the Furious franchise is back with its fifth installment, Fast Five, and I must say this is probably the best one of the series. Almost all the characters from the previous films are back and director Justin Lin has managed to bring the franchise back to life. I thought Tokyo Drift would definitely bury the series without Vin Diesel or Paul Walker, but then they managed to bring all the main characters back, mix them together, and now it seems we will have plenty more fast cars coming our way. The screenplay was written by Chris Morgan, who also wrote the third and fourth ones, and the story works really well although that isn't the reason why we go see these movies. There are probably better actors, better scripts, and more believable heist thrillers than this one, but we still go see these movies for the cars and the great action sequences. The situations these guys go through is unbelievable, we know that the way these characters drive they should all have died in the first Fast and Furious, but we know this is just a fun and entertaining franchise and we try to make peace with the screenplay as best we can because it is just fun to see these guys go at it. It's fun to see them drive cars off a running train, or speed by busy streets without crashing into each other while at the same time avoiding all sorts of bullets and explosions. Fast Five might be the most unbelievable and improbable film of the franchise, but it is still the best one.The film picks up right where the fourth one left us, Brian (Paul Walker) and Mia (Jordana Brewster) are breaking Dominic (Vin Diesel) out of custody while he is being transported to jail. They successfully manage to free him, and all three of them become fugitives. They are forced to continually be on the run and end up in Rio de Janeiro with very little money left on them. In Rio they stay with Dom's longtime friend from the first film, Vince (Matt Schulze), who is now living in the favelas with his girlfriend and baby boy Nico. Vince tells Brian he has a job for them and since they are short on cash they have to accept. Unfortunately something goes wrong in the job and the guys make a new enemy: Hernan Reyes (Joaquim de Almeida), a corrupt businessman who owns the entire police force and gangsters in Rio. Now Dom and Brian have all the gangsters, the Brazilian police, and special Federal Agent Luke Hobbs (Dwayne ¨The Rock¨ Johnson) along with his elite team after them in beautiful Rio. Dom and Brian decide to pull off one last job in order to teach Hernan a lesson, but in order to do so they will need to assemble an elite team. That is where the rest of the crew from previous films come in. First we have Tej (Ludicrous) and Roman (Tyrese Gibson) from the first sequel, then there's Han Lue (Sung Jang) from the Tokyo Drift film, and finally Gisele (Gal Gadot), Tego (Tego Calderon), and Rico Santos (Don Omar) are back from the latest installment. Together they hope to pull off one of the biggest heists of their lives worth 100 million dollars, but being able to pull it off doesn't seem that easy.Fast Five delivers what it promises and even more. There are a lot of action sequences and they are shot extremely well. The cars move really fast, but that isn't all Fast Five has going for it. The addition of The Rock to the story sets up an interesting fight scene between him and Dominic. The Rock helped boost the series even more and brought something fresh to the franchise. There is also the plus that the film took place in Rio de Janeiro and the scenery there is just so beautiful. There is a great chase scene that takes place over the roofs of the favelas, reminiscent of the Bourne Ultimatum scene in Morocco. Yes, the story is improbable, but we still are allowed to have fun with it. I didn't get into the movie that much until the second half of the film, but let me say that the second part really delivers. This movie also has the best ending and it really leaves you expecting the sixth part, which I really didn't feel that excited about in the other films. Fans of the franchise will surely be satisfied and Fast Five might even add a few new converts along the way because it is the best one so far. The soundtrack is also great and Don Omar really is hilarious in this movie. He delivered most of the funny scenes in the film. Ludicrous and Tyrese Gibson also did their part in sharing the workload. It was just good seeing all these characters together and the cameo in the ending is just the cherry on the pie. I was surprisingly entertained with Fast Five.http://estebueno10.blogspot.com/",estebangonzalez10,2011-05-17,2011
119,7,Better than expected,"I went into this movie not having seen any of the previous ones, and was pleasantly surprised to find a fairly good action movie. Lots of beautiful exotic sports cars and video game-like stunts using them to make crazy jumps and turns and chases. The shootout scenes weren't half bad either, with people realistically going down after being shot once instead of the usual routine in most action movies where everyone seems to be wearing heavy duty bullet-repellent suits on and it appears to be impossible to hit anyone despite hails of bullets in the air. Though some scenes admittedly do get rather ridiculous, with speeding cars skidding around a heavily populated city and yet everyone seems to get out of the way in time, but oh well. You have to give a certain amount of leeway to a movie like this to enjoy it. Vin Diesel and Dwayne ""The Rock"" Johnson both turn in their standard tough guy performances, and I don't think fans of either one of them would be disappointed.For a pre-summer season action movie, it could have been a lot worse, and is a fun and light diversion.",quinnox-1,2011-05-17,2011
139,9,When The Rock and Vin Diesel throw down,"When Friday The 13th hit part 5, everyone had one word in mind-pathetic. When Saw hit part 5, only their most loyal fans stayed around. By the time Star Wars: The Phantom Menace (part 5 of the series) came out, everyone was booing. Now, you may ask yourself, what's the point of this little rant? Well, the point is that it's hard to keep a movie going with 4, or hell, even 3 sequels (just look at Scream 4.) That being said, Fast Five is the best in the series. Vin Diese, returns as Dominic, who escaped from jail and is sentenced at the beginning to more jail time. He promptly escapes and teams together a group of cons, thieves, and most importantly, car drivers for one last mission. Also returning are brother and sister Brian and Mia (Paul Walker and Jordana Brewster). All the veterans are really good, and Ludicrous is very funny as Tej, a newcomer who helps the guys out on their last mission, but the scene stealer here is Dwayne ""The Rock"" Johnson as Luke Hobbs, a cop who always gets his man. He's simultaneously funny and intense, and when him and Diesel throw down, everyone in the theater will be cheering. Fast Five is an exciting mix of action, comedy, and even a bit of drama. See Fast Five on the biggest, loudest, screen possible. It's the start of the summer movie season, and it's looking pretty solid.",Jackpollins,2011-05-17,2011
95,8,The BEST of the franchise!,"The franchise resurrects. The cast matures. The crew grows up. And, The Rock joins the gang. The derailed series is finally back on track since the original with upgrades in all the departments of film-making. if you think this is a movie with races, you're wrong. Taking a different route this time, the film makers have transformed the street racing franchise into the heist action film which isn't a bad thing, this transformation has worked wonders for the movie & the franchise. Fast Five is the genuine summer blockbuster of the year, without a doubt. Its the kind of big action, big Ka-pow movie that the audience doesn't want to get bogged down in the details on if they just want to have fun. The situations these guys go through is unbelievable, we know that the way these characters drive they should all have died in the first Fast and Furious, but we know this is just a fun and entertaining franchise and we try to make peace with the screenplay as best we can because it is just fun to see these guys go at it. It's fun to see them drive cars off a running train, or speed by busy streets without crashing into each other while at the same time avoiding all sorts of bullets and explosions. Fast Five might be the most unbelievable and improbable film of the franchise, but it is still the best one. While this movie doesn't have much straight up street racing its got plenty of everything else. This is the one sequel where they got the action right on all aspects. Not much CGI at all unless it was so good you couldn't tell. Vin Diesel & Paul Walker continue to be effective in their respective parts. Jordana Brewster is fair. Tyrese Gibson is first-rate and brings in a host of laughs in the goings-on. Ludicrous is good. Matt Schulze, Sung Kang & Gal Gadot are passable. Dwayne 'The Rock' Johnson is absolutely superb in a strong supporting role. He imposes as a formidable rival. Here Johnson's straight arrow persona leverages the story's ultimate conflict. Showcasing Director Justin Lin's signature accelerated precision, Vin Diesel's Dom races beside the speeding train as Paul Walker's Brian leaps into Dom's sports car. Their car immediately sways over a steep chasm into the river below. Diesel and Walker leap in midair out of the car, and plunge into the water. ""Fast Five"" is just great fun. Writer Chris Morgan's story is better than the last ""Fast and Furious"", which isn't saying much. Then again we don't see ""Fast Five"" for the narrative nuances. Non-stop action reigns supreme. Lin has a crisp vibrant visual style, and acumen for insane action. Lin has two cars racing through the streets of Rio dragging a bank vault unleashing mass destruction. Granted this is over the top, and completely original. ""Fast Five"" has stunning Rio de Janeiro locals, gorgeous women, fast cars, and Vin Diesel squaring off against ""The Rock"" Dwayne Johnson. Lin has methodically checked off all the boxes. The Taiwanese director is getting really good with his craft. Car chase is obviously the top draw. Just as you wonder what else he can give you that you haven't seen before, he comes up with things that take you to yet another level of mindless pleasure. The movie doesn't linger onto any dramatic scenes for too long. The filmmakers know that their target audience came for the fast cars and action. Who cares about any subplots and talking? The Rock makes a grand entrance and is provided with enough screen time to make The Rock fans happy. I also like the turn of events with his character near the end. It was handled brilliantly. Fast Five delivers what it promises and even more. There are a lot of action sequences and they are shot extremely well. The cars move really fast, but that isn't all Fast Five has going for it. The addition of The Rock to the story sets up an interesting fight scene between him and Dominic(which is one of my all time favorite fight sequence). The Rock helped boost the series even more and brought something fresh to the franchise. There is also the plus that the film took place in Rio de Janeiro and the scenery there is just so beautiful. There is a great chase scene that takes place over the roofs of the houses, reminiscent of the Bourne Ultimatum scene in Morocco. Yes, the story is improbable, but we still are allowed to have fun with it. Cinematography is perfect. The soundtrack is also great.""Fast Five"" is not going to win any awards. It is just great fun. I look forward to the next sequel.I rate it 7.5 out of 10.",prateak09,2011-05-18,2011
91,1,what a complete rip off,"This was so terrible I couldn't get through the first scene jumping into a canyon landing in water over 100 mph. Appears the FnF scene is still making terrible movies and stealing our money. Entertaining the real real racing crowd has lost its luster. It was funny the first couple times, but now we face palm at FnF. They want to grow up and play in real action movies but they are all taken. No problem we'll make our own. I can't believe they duped everyone again, but you have to admire their ability to do it 5 times in a row now. Horrible copycat movie of several titles and yes they somehow drug the rock into it too noooooo not after such a great film ""Faster"" even he was duped into the FnF equation style movie making money machine. Please save yourselves from this Hollywood nightmare series. Let it die now. What a waste. ""are you ready for another disappointment?""",jody-justice,2011-05-18,2011
55,2,unoriginal. full of plot holes and just totally over the top,"over the top: if jumping buses in ""speed"" bother us compare to speed, the action in this movie is a jump over the empire state building.. with a bus.Secondly it is full of plot holes in peoples action and what they say ..right at the ending..go through what people did just 10 minutes ago in the movie.. makes no sense.!..u got to start asking yourself was i dreaming or in a different movie ten minutes ago? The movie starts well, but ..the tension between Brian oConner and Dominuq Toretto is just not there anymore and this makes the whole movie bland.. soon u find yourself in a completely unoriginal plot..aka almost identical to the plot from ""the Losers"" , ""The expendabels"" and so many others..just with the plot holes as above and a worse story and more boring....when the action starts it gets ridiculous quickly...I like fast and furious I and IV..this one was the worst of the serious.",rogerg100,2011-05-18,2011
131,6,Somewhat failed attempt at popcorn,"Picking up the story where the previous one left off this one doesn't need much explaining story wise - the gang is still up to no good and using fast cars to do it. This time the scenery has changed to Southern America, Brazil to be exact.The theme of the films being fast cars, fast driving and action sequences galore this one does not fail to deliver. There's plenty of all of that. When it comes to adding something new to the series it does fail a bit though - it's just more of the same. Add to that the fact that most of the story is more than a little ludicrous and the end result is easily derived: if one is able to dislodge ones brain for the duration of the film then it can be enjoyed otherwise it can't.For me the turning point was the point where it became clear there were no characters to bond with. Every single one of them should be locked away for life. One can't care for characters like that - whether they live or die, escape or get caught, it doesn't matter. It makes the film flimsy and too easily forgotten.6 out of 10 corns not yet fully popped.",LazySod,2011-05-18,2011
189,10,Please help with question!,"I loved this movie, it was exciting and constantly surprised you. I think Vin is gorgeous and Brian and Mia are such a cute couple! My boyfriend and I couldn't figure out which movie it was where the chick shot the guy in his penis. I'm pretty sure it was fast five but I don't remember. i do have one question that i need answered for this debate, i tried looking it up online and nothing helped. in the scene where Dominic and Brian, and Mia are running from the cops didn't agent Hobbs agent chick (elena Pataky) shoot some guys and one in the penis??? please help, my email is hello_nurse16@hotmail.com thanks!!!!!!!!!!!! Who else thought this was the best fast movie yet? the end is what made me sooo excited for the 6th one!",hello_nurse16,2011-05-18,2011
87,7,10-Jul,"By AhmedAlKiremli.com Movie Story Dominic and his team find themselves on the wrong side of the law once again so they try to scape after implementing one last mission.Ahmed Al Kiremli Opinion About The Story Interesting but involved some fiction and exaggeration, and I didn't like the part when the police started helping Vin Diesel and his team after they were chasing them.About The Directing The director Justin Lin became an expert in these kind of movies because he directed another two parts of this chain, many scenes were very difficult to be shooted and viewed it such quality, the camera was everywhere and at many difficult places specially with the speed of the cars.About The Actors Vin Diesel did some nice action scenes and nice to see him behind the wheel again, good face expression.Paul Walker performed very well specially in the racing scenes.Tyrese Gibson was very funny.Ludicrous was very funny.Dwayne Johnson was as usual, simply fake performance.Joaquim de Almeida as usual did a great performance.About The Script Well written and has some comedy involved and many details about some facts.About The Sound Mixing Very interesting with the sound of engines and action.About The Cinematography Very interesting, many scenes are done from very difficult angles with so many cameras, during the movie you ask yourself a lot (How did they shoot that?) because some angles was just impossible specially with the speed of cars.Visual Effects Amazingly well done to the level that you believe it, some scenes were very difficult to show it in this quality of effects.About Movie Soundtrack & Music Good to the level that your adrenaline level stay up.Costume Design Nice but nothing difficult as most of the costume is available and not required that much customization.Makeup Its not difficult in such a movie.Ahmed Al Kiremli Rating 7/10 Is It In Ahmed Al Kiremli's Must Watch List? Yes Is It In Ahmed Al Kiremli's Great Movies List? No",ahmed-947-221051,2011-05-19,2011
103,9,There is just no stopping them!!!,"Cars, girls, fights, more cars, more fights... This and more is what you will find if you watch Fast Five.

I've always been a fan of Fast and Furious. I watched every Fast and Furious movie. Some where good, others where Okay. Then I watched Fast Five, and boy did it knock me off my feet. It was a thrill ride, right from the start till the jaw dropping end.

If you are not a fan of the franchise, Fast Five will reel you in. There just ain't another movie like it out there. You've got Vin, Dwayne, Walker and sweet nice, Jordana. Plus a few old faces who are ready to pump up the NOS and race it till it breaks.

As a fan of Diesel and Dwayne I was looking forward to them standing fist to fist with each other.

On a more serious note. The story was well written and well executed by the actors. All in all a great movie that will be worth buying and added to your collection.",Method_Actor,2011-05-20,2011
82,6,Was it really all worth for that final car chase,"If You've seen the trailer, this review won't spoil anything: There is a car chase in the end, but if you feel it kinda drags on I will tell why I felt that.In an usual police chase the policemen needs to catch on first and then there is constant pressure from their side to knock you out. But in Fast Five I felt that after first destroyed vehicle the cops needed to spend another 5 seconds to even hit the runners. After that police car gets destroyed, another 10 seconds till they are near: Not constant danger of doing a wrong turn and being busted.In contrast to what they give us in trailers: Few seconds for police to arrive and then constant mayhem. Tho a lot of car crashes is quite expensive only for one minute, you need to put some effort to make it a five minutes worth car chase.",Kristupas-vazix,2011-05-20,2011
180,8,okay kinds,"Waatching the previous F&F movies !i Thought this movie dint live up to expectation. They tried to get all the old stars but many of them look quite old. And seriously dint have the tedious race sequences as it was more abut robbery....!!! Whatever it sure is good in terms of the attitude and the final sequence of chase is simply awesome. Especially, loved it when the truck right in between the road to surprise its true reason for being on roads. Sure is worth a watch. Among all the previous F&F movies, i guess the ""Tokyo Drift"" is the best of movies I have ever watched. Find it really hard for any of the movies to come close to that. I guess the next part of the movie they should pick up some of the latest model and told something about the latest car. In fact, they should bring in those Aston Martins, Bugatis, Formula-1 cars, allthose re completely missing. If you watch Transporter-series, they focused so much on the car, even F&F needs something more & abit extra X-factore :)",nameesh,2011-05-21,2011
69,6,If you like ACTION Movies ...,"this is for you! Great car scenes and fights! Okay story line and BEAUTIFUL shots of Rio de Janeiro throughout. See one of the world's most picturesque cities from a vantage point not often seen.The final ""chase scene"" is one to behold, as a large vault is dragged though the streets and the last twist makes it all memorable. If you tend to not like the nonsensical and unbelievable look for another movie, but as I said IF action is what you seek, go see Fast Five! It's also good if you're familiar with the storyline from it's previous releases and be prepared for Fast Six!",Seattle_Slew,2011-05-21,2011
