,Rating,Title,Content,Author Name,Date,Year
317,8,Exciting movie with a long runway,"I really liked this latest Fast & Furious(6), I think it was the best one yet! The story-line was good, written very well, acting was superb (as always), and the action almost made me pee in my pants. It's worth seeing again and then buying the DVD for your own personal movie library when it comes out for purchase. Even with the enormously long unending runway which, for me, slightly diminished the realism of the story, I still enjoyed the movie greatly. The stunts and photography was beyond excellent, and if you've never been much of a fan of Fast & Furious, this one will turn you into one! Lastly, I loved the ending... for a grown man, I almost cried. Oscars are in for the getting!!!!",dant51,2013-06-10,2013
16,2,You shouldn't watch this movie if:,"1) You care about the laws of physics 2) You actually want to see illegal street races 3) You are over 12 4) You know something about cars (and planes... and tanks) 5) You expect movies to have a script 6) You think the memory loss Tom & Jerry plot is too old 7) You want jokes to be funny 8) You want to see good acting 9) You want to see Jason Statham

I usually enjoy mindless action movies, like Transformers or The Expendables. But this one is just horrible. People in the cinema were laughing because the action just wouldn't stop. It was just ridiculous. After the movie, we were saying that our IQ level just dropped.

However, if you are under 12 and you think The Rock rocks, you should definitely watch this.",jedimaster_yoda,2013-06-10,2013
98,6,"Good, not great","This will contain some spoilers.I thought this was a good movie but not great. I definitely liked Fast Five MUCH better. I thought this movie was VERY HIGHLY predictable. I had Hobbs' new partner tagged as a traitor from the second she came on screen, that one was WAY too easy to see. Also, the second that Dom and Brian left Mia alone with the baby, it was obvious that Shaw was going after her to use as a hostage (that was easy to see as well). I thought it was also easy to see that one of the team was going to die, although I did have Han pegged as the obvious choice, I didn't see Han AND Gisele both dying. I liked the action and the stunts, even if they were sometimes ridiculous (it IS a Fast & Furious movie, the stunts are always going to be ridiculous). I had a problem with the predictability of the script. Entertaining ...... Yes. Best of the series ....... No. Best of series is definitely Fast five. One last thing...... Leo and Santo were VERY VERY missed in this movie",ryan_dme3,2013-06-10,2013
301,5,Seems like the director took his hands off the wheel...,"It seems that nowadays directors are trying to out-do each other with the most number of unbelievable action scenes and unnecessary plot-twists. It's like the 80s all over again. Fast and Furious is transitioning into Die Hard.

The good part is that it was enjoyable, with a lot of good comedy. The rest though, left something to be desired. Reviewers Carl-Walster and Justin Curtis do a great job of pointing out everything that's wrong with the movie. Apart from what they've said already, why would a supposedly calculating criminal mastermind like Shaw suddenly go on a murderous rampage crushing innocent people on a highway?

Somewhere late into the movie they had decided that they needed another plot-twist, and turned Gina Carano's character, who was a good cop throughout the whole movie, into a dirty cop at the last minute.

While this movie packs excitement and is still a fun night out, it's a disappointment for F&F fans. All in all I wish Rob Cohen would come back to this franchise and take it back to the roots.

Looking forward to the sequel with Jason Statham. But that's from a horror movie director, so I'm not having high expectations.",dinuks,2013-06-10,2013
34,6,"You get what you expect, as long as you don't expect much","Movies from the Fast and Furious franchise always bring up the same problem. If the cars are fast enough and the explosions are big enough, is the fact that there are uninteresting characters and a brainless story irrelevant? After all, people see these movies for the action, and in the case of Fast Six, it delivers handily. But newcomers to the Fast and Furious world that long for an intelligent story in their movies may want to stay as far away as possible, because the plot in Fast Six is a dud. What it all boils down to is that the most loyal devotees of the franchise will find lots to enjoy, but it won't be making many new fans either. This really is a shame, especially because last year's Fast Five made me a believer in a film series I had long thought had no sign of life.This isn't to say that the movie is terrible. In some ways it even exceeds Fast Five. Vin Diesel's (back as Dominic Toretto) stone-faced acting and deep monotone is an almost welcome sight at this point, as it has become a staple of the franchise; and Dwayne Johnson as Hobbs is as entertaining as ever. Like in all the Fast and Furious movies, the acting is best when the fists do the talking. The movie has some clever throwbacks to Johnson's wrestling days and just visualizing Vin Diesel's flying head-butt brings a smile to my face. An excellent call was made in casting Gina Carano as Hobb's partner Riley. She may have very few lines, but her fight scenes are incredible. If you haven't, see her in last year's Haywire which is tremendously underrated.The dialog, which has often inflicted this franchise like a plague, has been greatly improved this time around. Don't be fooled, it still isn't great, but the clichés and bad jokes have for the most part been eradicated. One of the most impressive amendments the film makes is the strength of the banter between the principle cast, which is among the most glaring issues with its predecessors. This is especially true in regards to the back-and-forth antics of Roman (Tyrese Gibson) and Tej (Ludacris), both of which I had originally hoped they wouldn't bring back for this sequel. I was prepared to be annoyed by them, but was pleasantly surprised by their genuinely witty jokes. I also thought it was a smart move to not bring back every single character from the previous films. Fast Five was largely unsuccessful in juggling its many characters. This time, there's just the right amount of characters for the film to play with, so longtime fans needn't worry as most of their favorite characters are back and have more screen time.The problems with Fast Six are rooted in its story that defies logic and the absurd melodrama and pointless twists that accompany it. The plot reads as nothing more than a bad soap opera with Letty (Michelle Rodriguez) being brought back from the dead and suffering from amnesia. The amnesia ends up playing out solely as a vehicle for inconsequential drama with no regard to the actual affects amnesia would have. Equally outrageous, is the film's villain Shaw (Luke Evans), who is the antithesis to everything Toretto believes and stands for. His motivations are as unoriginal as they come and his actions are so questionable you wonder how this guy was so hard to catch in the first place. Let's not forget he also has his own ragtag team of criminals that mirror Toretto's. It's not a compliment. The film even refers to them (out loud) as their evil twins, so you know in true melodramatic fashion, they each have to fight their own counterpart in the climax. I really do wish I was making all this up.Far too often the film resides in sentimentality. Toretto constantly addresses how important his makeshift ""family"" is to him; a nice message for sure, but the constant reminders lessen the impact. In the film's most cringe worthy scene, Shaw argues the flaws of Toretto's belief, which begs the question of why he even cares. As is par for the course for the Fast and Furious movies, the characters have little depth. Only fans of the series can enjoy them, but only because they've been exposed to them for six films; it's merely a side effect.If you can stomach the bad, the movie can be very rewarding. After all, this is an action film, and that is what it does best. The film has more of the physics defying action that is so beloved in the Fast and Furious universe. Particularly, the two set pieces in the last forty minutes, which include a tank AND a plane, are worth seeing the movie for alone. It reminded me of why I liked Fast Five so much. Because the best parts of the movie are crammed in at the end, the rest of the film suffers as a result. It would have been better to see something more grandiose in the first ninety minutes that would grab my attention and hold it throughout the film, similar to Fast Five. I got the impression that after how over-the-top fun Fast Five's ending was, director Justin Lin felt that the only way to up the ante was to make everything bigger. But part of the joy of Fast Five's climax was how wonderfully original it was conceived. It is proof that bigger isn't always better.With all the highs and lows taken into account, Fast Six equates into nothing more than a noisy ""OK"". What is most frustrating of all is that after Fast Five injected some much needed energy into this lifeless franchise, that this one doesn't quite carry the torch. But with quite an intriguing cliffhanger (stick through the credits), I'm hopeful for next year's installment.",Engenius,2013-06-11,2013
262,8,Michelle Rodriguez and Gina Carano worth the price of admission,"For those who've watched all six of the episodes, we have to admit that the second and third instalments were a let down from the initial and innovative first of the run (pun intended). When the fourth instalment reunited the Dominic Toretto and Brian O'Connor characters, along with some of the old gang, things started picking up again and the stage was set for the next two (and third 2014) episodes which are the most interesting and fun ones to watch thus far.

In episode five, the addition of Dwayne Johnson to the series, and the setting in Rio, made for the best improvement and comeback of a series yet, in my opinion. The family, extended kind of course, loyalty theme came into its own as originally championed in the very first movie and the prospect of the next episode with much of the full crew promised to be a winner; it is.

The action and the twists we come to almost predict, is present just like the fans want it. The return of Letty, played by Michelle Rodriguez was a welcome site, even if the character has lost memory of the past, the spunk and sensual appeal of the character is there in fine form. What I didn't expect was the addition (unfortunately it's only for this one episode) of Gina Carano. Carano has the credentials to play the action part her role required and she delivers very well. By the way, if you haven't seen her starring role in the movie Haywire, 2011, rent it.

Watching Carano and Rodriguez go at it not once but twice in no holds barred fight scenes was for me worth the price of admission. There are more fight scenes in this sequel of Fast & Furious than in previous ones; not that one would let the presence of Dwayne Johnson go to waste, right. We are also sort of spoiled because in the sixth episode, the action and story take place in more than one country. Watch the previous one before you catch this one; they go very well together.",JohnRayPeterson,2013-06-11,2013
108,1,Flat and Farcical 6,"What do you do if a bad guy intends stealing a device that could threaten the population of the entire world? Do you send in the Marines to sort him out? Perhaps Special Forces? May be a crack team of operatives trained in covert operations? Of course not, you get someone from an unknown department that looks like he has overdone the steroids and likes wearing tight t-shirts,(Wayne Johnson), to approach a crew of law breakers who can drive cars fast slamming them into the gears at the same time as hammering the throttle. Obvious really! They can chase the baddies at high speed through city centres including London ( some chance - I hope they paid the congestion charge or they will have broken the law even further), or stop him the bad guy when he is driving a tank along a Spanish highway by just using a bit of steel cable and an old 1970's Ford Escort. This was a truly dreadful film whose script must have been written on the back of a cereal packet using a crayon. The acting was as bad as the storyline. Diesel Van looked more like a man sent to clear your blocked toilet. Unfortunately he didn't do it with this pile of hokum.

I marked this review as containing spoilers but it's hard to imagine how a comment could spoil it any more.

The film also contained numerous product placements and ended with a barbecue where an obvious brand bottle of ketchup had it's name covered by a bit of red tape. Perhaps they refused to have their name associated with this rubbish movie.",simply-232-561758,2013-06-11,2013
269,9,Faster than Five,"This movie was by far the best installment of the series. Dwayne Johnson does an excellent job returning as Hobbs to rival the size of Vin Deisal in a battle of bravado. Seeing them as allies truly makes one feel invincible. The only issue with the movie is that the villain, Shaw, is slightly less believable than previous villains. The actors voice is perhaps, too mild to pass as pure evil and the evil plans really aren't going anywhere. Perhaps this was a build up character for the evil brother of Shaw who is to become the villain of Fast 7. Other than this minor flaw, the cars, the women, the actors, the action, the romance, unexpected deaths, and the drama add up to make Furious 6 a 9 star movie for me.",garyguitarking,2013-06-12,2013
187,8,Extremely entertaining !!!,"Outstanding, blow of mind, awesome movie.....Vin diesel and Dwayne Johnson was incredible.. Story was way better than before.. Plot was strong.. Must watch movie. I really liked it personally.. It was worth watching from beginning till the end.. Worth spending money ;)... Cars I love cars story actually revolves around it.. Awesome techniques.. What a direction of the movie.. Ludicrous and tyrese they both acted very well in their places. They make u laugh and enjoy the movie :)... I must suggest this movie as a must watch ... Awesome awesome awesome ;) Excitement Entertaining Above all Wowwwwwwww ;) ... Fighting was great. Stunts were absolutely amazing.. Worth full movie of the month ;)",saniakhan20,2013-06-12,2013
139,6,Lives Up to the Title Perfectly,"It's Fast! It's Furious! It's Number 6 in the franchise! It's dumber than a box of rocks, or maybe an avalanche of rocks on speed. It's pretty much a live-action remake of Cars II. Vin Diesel and The Rock are fun to watch, but you can only take so many physically impossible car stunts and physiologically impossible fights. I picture this film being used as a cure for ADHD the way the character in A Clockwork Orange was cured of violence. ""Oh, look, something shi- Nooo! Not the London street race scene again!"" Supervillain Owen Stark is collecting the components for a superweapon that can black out a whole country. Why the components are scattered instead of assembled is never made clear. The last item is a computer chip which, instead of being hidden in a desk drawer or just smashed with a hammer, is transported to a new location in a heavy carrier containing, for some reason, a tank. Stark and his baddies steal the tank and smash a lot of cars. They are captured but it can't be that easy, can it? No, it's not. They've had other henchmen take the wife of one of Vin Diesel's guys hostage. So now we have another car chase, plus a plane chase, plus boarding the plane through the loading ramp, plus three or four simultaneous fights, followed by a plane crash. Oh, look for a Jason Statham crossover next time.",dutchs-1,2013-06-12,2013
138,1,Whatever active brain cells I had left is now ... blip,"I must get my head checked to have paid money to watch this film. I am extremely disappointed with myself, actually really disappointed with myself for contributing to the 588 million that this film has made. I was happy when I contributed to films like The Reluctant Fundamentalist and Dead Man Down, but Fast & Furious 6? Oh Man.

Vin Diesel and Paul Walker are the laziest actors on set. It seemed so obvious that they are extremely tired of this franchise and just want out. Vinny and Paulie simply couldn't be bothered with his lines and even mustering up enough energy to make the scenes believable. Vinny says, ""...make sure they're fast."" Who wrote this stuff?

That anorexic chick, Gisele and her affair with Han, oh it was painful to watch. How he kept saving her and that loving look in her eyes every time he would swoop in and carry her to safety. I think that was even more staged and manufactured than Vinnie's romantic scene with Michelle's character, Letty. Michelle Rodriguez is a good actress that has been pigeon holed as a tough chick. Maybe she's happy with it, I don't know. But come on, Vinnie, learn to act again, please. You kinda owe it to people who pay money to watch you, ya know.

At the start of the film, like 2 minutes in, I was actually interested because there's been this robbery and the people responsible made sure they destroyed half the block before they left. They meant business and Luke Hobbs desperately wants to track them down. Ah, mystery, investigation ... and it dies there. The remaining minutes were a series of lame scenes, unbelievable settings, poor character motivations, a clumsy black dude, the sound of car engines, the sound of car engines and the sound of car engines. 30 minutes in, I was wishing for the villain, Shaw to drop everybody and be done with it. I was wishing for Shaw to succeed in stealing that freaking microchip. Of course, when he started driving that tank, I knew he would fail very predictably. I think the writer Chris Morgan practiced screen writing working on the Ultraman franchise. At least I like watching Ultraman.",dparan,2013-06-12,2013
48,7,"Fast Paced Action, Furious Storyline","Wouldn't it be cool to be part of a group who after a brawl is left unscathed? They're like men taking stem cell capsules. FAST AND FURIOUS 6 was indeed fast it will make your neurons hyperventilate and furious because there is no stopping them. Yes my friends there is a 7th installment. It is one movie that you forget about the plot and concentrate instead in keeping your eyeballs intact, afraid that you'll have nystagmus in the end. It's high octane energy coupled with Vin Diesel flaccid drama, Tyrese effortless comedy and bits of love stories keep you at the edge of your seats. I am not in the position to fully evaluate the chronicity of action sequences per installment and chose which is way better because I have only seen two but nonetheless it gave me joy watching posh cars gone bad and enjoyed the death defying stunts. And what more to keep the franchise alive by surprisingly casting Jason Statham in the prequel. And I thought there's a movie remix entitled: THE FURIOUS TRANSPORTER. Since Jason Statham is one of my favorite actors but not to the point of idolatry, I will watch the sequel. When are they going to end this drama? Until they'll ran out of cars and use tricycles instead? Now, if you'll excuse me, I have to go and inquire about their uber duper strength. Until the next fuel hike!",poet512,2013-06-13,2013
218,9,One of My favorite Movie,"Will I like this kind of Movie....The Voice and Style of Van Diesel, the Power of Champ(Rock) Outstanding Movie... The F&F 6 I also liked Because the uniqueness in Style like in 6 Series they stole the whole bunch of Money Bank....And the way they carry is WOW... There's love between man and his machine (aka: shiny paint jobs on cars most of us can only afford to download images of); the love of the adrenaline (aka: there goes the neighbourhood, and the city's reconstruction budget); the love of a man with his fellow man.There's also love for the family and the urge to keep it together but most importantly to the antagonist of the movie – the love of money. These last two factors play a big role in Fast 6 (also known as Furious 6). The former of the reasons include the misleadingly deceased Letty Ortiz (Michelle Rodrigues), Dominic Toretto (Vin Diesel's) former girl- friend, turned amnesiac female muscle of the villains.Letty's actual necessity – as the necessity of any of the parts of the Fast franchise – is questionable. Perhaps it is just as much as the plot device about the villains needing a chip to make a 'Nightshade' contraption capable of blacking out the power of an entire region (seriously? Well we experience the use of same device daily, I guess).This matters not, because for whatever its worth, the Fast movies are beyond unexciting. Mr. Diesel and co. is the reason behind the sale of the tickets; later DVD's; much later the commercials on television. His recent workmates include Dwayne Johnson as Luke Hobbs and Gina Carano as Riley Hicks – aka the anti Letty. Seeing Ms. Carano and Ms. Rodrigues duke it out is one of the giddy delights of Fast 6 (they duke it out twice, so the ticket automatically pays for itself twice at one go). However, there's still more.In keeping with the style here's what you get:Hobbs and Dominic – with their bulging biceps – muscle out frames, trying out plans to knock out the bad guy mercenary (Luke Evans); Brian (Paul Walker), now relegated to a notch-above-extra status, travels back to the US to learn how Letty survived; Roman and Tej (Tyrese Gibson and Chris 'Ludacris' Badges) play with machines; Han and Giesel (Sung Kang, Gal Gadot) provide ancillary window dressing. And of course, let's not forget the usual': mean hot-rods, skimpily clad women and two road- crushing, people-crunching finales – one involving a tank, the other a runaway airplane on a hundred mile runway.Fast 5's climax involved a giant bank vault being through the city, so in keeping with reality is not really a priority here. But by now, you already know that.Starring: Vin Diesel, Paul Walker, Dwayne Johnson, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson, Chris 'Ludacris' Bridges, Sung Kang, Gal Gadot, Luke Evans, Gina Carano, and Elsa Pataky.Fancylive.com",ooppssee,2013-06-13,2013
305,8,Totally Awesome Mindless Action,"When you enter the theater for a film like FF6, you know what you are signing up to see: smh but lol one liners, great cars, strong,beautiful women, and action, lots of action. And you won't be disappointed.

This film delivers. I had so much fun in the theater my friend was watching me more than the screen. lol. Was disappointed that they let Gisele die because I was hoping that they would somehow remake that scene from Tokyo Drift where Han dies and show some miraculous escape. O well. I love the chemistry between the entire crew and the great banter interspersed with the crazy driving sequences.

Very satisfied movie goer. Thoroughly enjoyed it. One of the few franchises that you can say gets better with age.",jokerilee,2013-06-13,2013
90,6,Good Fun,"Fast & Furious 6 is a perfectly enjoyable film with some laughs and spectacular action set pieces. Despite being completely ridiculous in some spots, especially the long climax scene. But in spite of this, the film is satisfyingly entertaining and at times thrilling. The performances from all of the cast are good , if a little hammy in places. Some of the banter between Chris Bridge's and Tyrese Gibson's characters gave the film some comic moments. Fast 6 doesn't live long in the memory but it's good fun while it lasts , despite being a tiny bit too long.Overall this is a solid entry into the fast & Furious franchise that will keep you entertained throughout.6/10",ginga145,2013-06-14,2013
273,10,Amazing. (Just a quick review),"Im not going to talk too much about the film and I only have a few words.Amazing!! To start off with, from beginning to end, the film sucks you in and engages you in. The film has a serious enough plot but with the character Roman, the film manages to have its comedy element throughout. Decent story line and a good build up to the final 40 minutes of the film which is all action pretty much. Overall. The performances were great, the action was spectacular. Just a fun film to watch. So my final rating. 5/5 Stars. (10/10)Other FF movie rating's by me. The fast and the furious, 4 and a 1/2 out of 5 stars. 2fast 2furious 3/5 stars. Tokyo drift 3 and 1/2 out of 5 stars. Fast&Furious 4/5 stars. Fast five 5/5 stars.",mariogamer2000,2013-06-14,2013
180,8,Not as bad as you people think.,"I almost laugh at commenters who give this movie 1 Star. One person referred to people as ""morons"", one said that having a seemingly dead character dead wasn't original, and another didn't even see 3,4,5. Went to go see the movie last night and it seemed to be much better than 5 in my opinion.

Similar to Fast 5, The Team(Diesel, Walker, Luda, Gibson, Kang, Gadot, and Rock) is back, excluding the other two guys. While amnesia is not the most clever and original idea out there, it is not something seen in most films and gives writers a reason for Diesel to take the job. If it were any other criminal, Diesel would probably refuse. The amount of destruction, the customized drag racing cars, the fights, it just goes to show how much The Fast series has evolved.

Fast 5 did have the rest of the cast helping out in the mission, but it was just some small stuff. Undercover work, opening safe, helping during the chase. Really, the everyone else wasn't that significant to the mission. This time, EVERYONE has a major part in this. You have Gadot with gun, Kang and Gibson get their ***es whooped and help more during the tank chase, Rocky is seen beside Diesel, and then there's Ludicrous standing on the sidelines. The members of the team seem more important this time around.

What some people do complain about, and I understand, is that this movie is less about Fast Driving and more about fighting. I get it; its easy to feel this way. While very slightly sad about that, 6 seems to have much more comedy and humoric jokes. They might mostly revolve around Tyrese Gibson, but nonetheless the jokes are still funny. Taking snacks out of the vending machine, foul mouth during the tank scene, the grappling hook, BIG FOREHEAD. So while less about the fast street racing like in the original, it has added a few more jokes and fighting which isn't that much worse.

What does impress me most is the progression of the Fast Movies. First the main ant was an Asian gang with Uzi's and motorcycles. 2 was a white guy with 2 Spanish henchmen, 3 was a Japanese teenager, 4 was(I actually never fully saw 4. lol), 5 was a corrupt Spanish police force, and this time involved guys from the same breed. As mentioned, these are not cops, these are the best criminals in Europe; they are fast and deadly. They have their own set of custom cars that are faster to begin with and have ramps on their hood. They have advanced and modified weapons like the chips. Last importantly, ""They Got a Tank"". The series went from something as small and minor as guys on motorcycles to extreme drivers with a tank and drag cars.

I do honestly enjoy this movie much more than 5, though watching this in a theater did hurt my eyes from all of the explosions and bright lights. The engagement of supporting characters is a good feature for the first time also, along with the twist near end. Can't wait until this comes out on DVD",mbh42498,2013-06-15,2013
309,9,Superb,"Thought this was one of the best Hollywood films I've seen in a while.Completely ridiculous, completely cheesy but yet completely enjoyable.Fast cars and fast action. A well put together cast and a film presented by people who are obviously very experienced.Edge of the seat entertainment that never gets boring and delivered with heart and humanity. Perfectly balanced I'd say. Thoroughly enjoyed it. So much so I went to the cinema twice to see it. Unheard of with most recent Hollywood movies I tell ya!Top marks for a top movie.Highly recommended.",MovieNinjaGuy,2013-06-15,2013
129,6,Worth the ticket,"Fast and Furious 6 is quite on par with the rest of the movies in the series. Not the best, but definitely not the worst. The first hour and a half were quite good, and I didn't understand what the other reviewers were complaining about. It felt just like the other movies, and some parts were even better. But the last two action sequences were exaggerated.The good about Fast and Furious 6: All the members of the team were busy and had their parts. This is the first time that they were actually matched with a tough rivals. Luke Evans played his character well, and he had a crew that was physically tough, sophisticated and well equipped. The return of Letty is good thing as well. Michelle Rodriguez was perfect.The bad: The exaggerated last action sequences. It's not that Fast 5 had a credible last scene. It didn't have, but I didn't think about it when I was watching it. It was just fun. Here I found myself thinking 'this is too much'. Another think is Hobbs. I liked him in the fifth movie. Here I find him slightly annoying. And some fights in the end felt redundant. I think that if the director have settled on more casual action, instead of choosing the bigger but much less credible action, it would be better.",athena24,2013-06-15,2013
41,6,Two bald men have a bromance!,"The Fast Family are all grown up, they've come a long way since we first met them back in the ancient days of yore, it fair brings a tear to one's eye.

'Loveable' idiot Roman is poncing around on a private jet full of smashing birds, Han is in Japan eating some Spam, Tej is giving away his dollars like they are Specsavers 2-4-1 flyers, Dom is getting over Letty by getting his leg over Elena. Brian has even had a baby. Well I never! Everything is going just fabulously until anally-retentive lunatic Hobbs (yup it's the Rock) shows up with a recent photo of Letty claiming that everyone's favourite scowly- faced Latina has been sighted in London guv'ner! After muttering some clever things about needing wolves to hunt wolves Hobbs scuttles off for a word with Dom, it seems there is a nasty terrorist/crime-lord/Englishman running around London stealing gizmos to build a world exploding machine. Unable to resist the Letty-bait, Dom assembles his troops and off the Fast Clan go to dreary old England to find Letty, save the world and earn themselves pardons.

Next as ever, there are some car chases in some lovely shiny auto mobiles, a street race, an impressive range of ladies bottoms to gawp at and some funky music. Rita Ora pops up at one point like a sparkly street-race fairy to plant her magical seal of coolness fully on the baldy bonce of 40-something Dom. There are some fantastic fights between the Fast ladies in particular Letty and Riley in an epic battle of camel-toe fury which must be seen to be believed. There are laughs aplenty often at Roman's expense, it also seems that the Fast crew's nickname for Hobbs is 'Samoan Thor' which weirdly does suit him.

For Fast fans, there is more of the same Fast formula- and there is absolutely nothing wrong with that, if it ain't broke don't fix it. What makes this particular outing in the Fast saga distinct from all of the others however is a beautiful bromance between Dom and Hobbs which punctuates the narrative from beginning to end. This culminates in full male bonding toward the conclusion of the piece. The emotional depth and authentic beauty of this relationship should not be underestimated. This element of the plot is also a twist as after all this time I was truly expecting that Dom would finally get it on with the Dodge Charger or maybe the Mustang. It seems that the love that dares not speak it's name 'twixt man and car must be reserved for the inevitable sequel.

Fast 6 is exceptionally entertaining. If you are a human and you have eyes you will probably find it an enjoyable way to pass a couple of hours. It is also exceptionally silly. This is a film which is unapologetically about fun and escapism, it doesn't claim to be clever so do not expect it to be! If you sit down to watch it accepting these truths you will leave a very happy punter. If not don't bother.",sandiglendinning,2013-06-16,2013
146,2,Unbelievable how this movie has such a high rating.,"This has to be the worst movie I have ever watched. I should mention that I have not watched any of the previous movies in the series. I sure hope they were better.the target audience for this must be 8-12 year olds.Bad Acting, Cheesy lines and the complete absence of logic/physics literally left me face-palming at one point in the movie.I tried to go along with it, I really did. But they just took it too far. Do not waste your money, and more importantly, your time on this... I don't know what to even call it.",shinwano,2013-06-16,2013
249,8,Check Your Brain at the Door,"OK, you would think that by now I would have grown up a bit. Haven't I had enough of mindless car chases and smoking hot scantily clad girls?

NAAAAAAAAAH!

Vin Diesel, Paul Walker, Dwayne Johnson and the rest of the bunch are back for FF 6, including Dominic's ex g/f Letty (Michelle Rodriguez) back from the dead (don't you love how they do that in movies?). The plot has something to do with preventing some international bad guys from getting the final piece to some dreaded weapons system, and...oh who cares?

What's great about FF 6 is, like it's last couple of predecessors, it doesn't take itself too seriously..at least not too often..or get too distracted with silly things like a story. There are a few obligatory moments of feigned drama, but it's once you get past those and get to the racing that the movie really gets fun (there's one bad-ass racing sequence in particular, through the streets of London). Racing, shootouts, cool cars and hot babes bending over..what else do you need?

Stay tuned for FF 7.",eti55,2013-06-17,2013
334,5,Average and nothing more,"So... I had high expectations about this movie, neither did I know what it was about neither did I know what it would be but I was sure about one thing. this going to be one of the best movies of 2013...

well after watching the movie for me it felt like .. yes, indeed it was not that bad but it was so linear and in one direction.. it was basically a long racing-shooting-running 2 hour episode.

OK.. the characters were okay, the Rock was the most understandable for me, at least he made sense but I did not understand what others talked about or did. The black guy was funny, the Chinese guy was funny.

basically this movie is about two teams trying to do race against each other and win money. And because the story was so retracted I still didn't really understand what I was watching all the time and Who was fighting who? in the end they fight on an jumbo cargo transport plane where it later crashes into the airfield runway and explodes, making Vin diesel jump out the plane in a car in the last second. this is somewhat unbelievable. also I'm sure I watched the first fast to furious way back , but never seen the rest of the series until this one.

one thing that I noticed is that in some scenes, especially fighting or action packed scenes - they were so fast that I couldn't even see what was going on - a turn off.

the cars in the movie looked good but maybe not cool enough..

I think this movie could be better if it was not so narrow to a straight line.

if you are a Fast and furious fan go and see it you may not get disappointed. if you never seen fast and furious this movie will only confuse you.",crackcocan,2013-06-17,2013
84,1,Did a monkey get access to a typewriter again?,"Does any writer actually know what Interpol does? Really? None of them seem to. Most blockbuster hacks like the dribbling baboon that wrote this garbage seem to think it is literally the ""international police"", but all it takes is a 10 second search and a quick squiz of the wikipedia article to find out Interpol is a bunch of deskbound intelligence analysts and little more - certainly not the gun-tooting American clich�s that are depicted in this film.

As a budding writer it astonishes me that stuff like this gets made. There are no literary devices. There is no character arc. No exposition. No personality. It is nothing more than a stunt reel of car chases (some of which, to my frustration, used CGI, the use of which spoils any real tension). There is not a brain cell in its entire two hour body.

Not a single shot to inspire or charm. Not a single moment of inspiration. There is nothing here. It is like ordering a hamburger and getting two slices of bread - where is the meat, and all the things that enhance its flavour? Who are these people on screen I am meant to care about? Why should I care? The movie never even tries to reel you in. It just tosses the net into the sea and hopes to get a catch.

Lack of ideas/authenticity/effort to one side, the story is nothing but a slap in the face to any intelligent adult. What do you do when you have an international crisis on your hands? Do you comb through government employees for savvy specialists, investigators and special forces operatives? Do you source police experts, seasoned FBI detectives and forensic criminalists?

OF COURSE NOT. IDIOT. You recruit a retired bunch of untrained, utterly unqualified, convicted car thieves and thugs to hunt down an international fugitive, because that is the most logical course of action. Makes complete sense.

Then again, in this world every country except America is completely inept at catching crooks and couldn't handcuff a bag snatcher unless Vin Diesel and the Rock were pinning him down.

Oh, and there's British crooks with easy access to automatic firearms in downtown London cooking off rounds like it's going out of fashion. And somehow a bunch of convicted criminals are allowed to carry guns in London without any training/qualifications and nobody bats an eyelid. Very authentic.

Makes Hansel and Gretel: Witch Hunters look like Gone with the Wind by comparison.",mwburrows,2013-06-17,2013
252,10,This is a review on Fast and Furious 6,"How should I start off this wonderful review? Hmm... Maybe I should start off by saying this movie is probably the best one yet in the ""Fast and Furious"" serious! Maybe I could even say this movie is the best movie of 2013! This movie is what some people like me like to call diversified, I mean it has a little bit of action, comedy, and a slight bit of romance. There's this special type of bond that Paul Walker and Vin Diesel have when they are acting together, it's like they bring out the best of each other and when you have two good actors that can do something like that, it helps the other actors in the movie step their game up. Ide also like to give congrats to the director of the film Justin Lin for another job well done. He never fails to amaze me with greatness. To sum this whole thing up this movie is great and should be seen by any and everybody!",bigsean863,2013-06-18,2013
186,10,A Scoop of Awesome with sprinkles of greatness! A topping of delicious action packed goodness!,"I was surprised by the low reviews and so much trash talk about the film. I am so HAPPY that the entire cast from Fast 5 is in the movie. Film makers and Directors don't understand how important it is for the characters to remain the same, yet grow on screen. I am LOVING how the introduced the plot- which is another Job. Not to mention sexy sexy sexy cast! I'm only 16 minutes in, but I am LOVING, LOVING, LOVING IT!! The adversary in this movie is sure to leave you hanging on the edge of your seats, while I am getting some hint of the first Batman remake with Heath Ledger, by some of the cars and stunts. This ""bad guy"" in the movie is giving the Guys of Fast & the Furious a run for their money!",jsphillips831,2013-06-18,2013
232,1,I didn't enjoy,"Well as a fan of action movies , i should say this movies couldn't impress me at all, i had really expected something more interesting to watch . i kept pressing the forward button . because this movie was just predictable. i just like one dialog . maybe its just me , but i think a movie must be able to keep the audience on it for every second of the movie. if it can't do that its better to not to be released . i wonder what the hell critics do over there .shouldn't they watch a movie before they let it be released ? the director truly wasted all the talents on this movie.waste of time , money and everything .avoid watching",machamkon,2013-06-18,2013
