Rating,Title,Content,Author Name,Date,Year,Sentiment Overall,Negative Score,Neutral Score,Positive Score,Overall Percentage Score
7.0,It hit the spot.,"In contrast to Driven, The Fast and the Furious actually hit the mark it was aiming for.  In fact, I might go so far as to say that it actually surpassed my expectations.  I'm not going to go overboard here and suggest that it is a masterpiece of cinema.  However, it is certainly a cut above the average Hollywood movie.  Firstly, its theme is one of inherent interest.  There is something really quite engaging about the life of a street racer: modifying a run-of-the-mill Japanese compact car into a 500bhp vehicle that can do a quarter-mile in 10 seconds and gathering in the middle of the night with 100 like-minded racers to wager thousands of dollars on quarter-mile drag races.The film had great energy and was just angry enough to give it attitude, but not too angry as to be obnoxious.  The race and chase sequences were excellent; full of high speed action and cool camera angles.  Unfortunately, there were a couple of crashes that people walked away from which, in real life, would have seriously injured those involved.  But apart from the odd departure from real-life, the driving seemed actually pretty accurate.The story and characters were also better than I expected.  There were some tough choices for the hero, Brian (played by the blue-eyed Paul Walker), and you actually felt like you got to know the main players a bit.  Vin Diesel, who plays opposite Walker as the charismatic, if harsh, street racing legend Dominic, has an on-screen presence similar to Ving Rhames.  In fact, it is Diesel who forms the backbone of the film, both within the context of the story and with his performance.In addition to the great races and chases, there are some nice scenesinvolving interaction of the characters.  In particular, a moment towards the end, when Brian reveals his true identity to Dominic, generates a great deal of tension.As with many films of this nature, it would be easy to pick it apart. Dissecting the inconsistencies in the story and illogical decisions of the characters would, however, just be a futile engagement.  This film is more about the experience than the meaning... more about the journey than the destination.",sunface,2001-07-03,2001,Positive,0.075,0.761,0.164,0.9916
1.0,Too Offensive to be Fun...,"I'm all for sex, drugs and rock and roll...and fast cars too. Movies like that can be a lot of fun. But this film left me rather disturbed.

Perhaps some vague spoilers ahead, so be warned...

The multi-ethnic casting seems at first like a breath of fresh air, until one realizes that it pretty much boils down to everyone vs. the Asians. And who dies in the film? Criminals? Well...only if they're Asian.

The film uses women as eye-candy. Male racers are rewarded with babes and sex--if they win. If they loose, well, maybe they'll be called ""faggot""--and they won't get to sleep with the babe, because no woman in the film is debasing enough to sleep with a loser. Michelle Rodriguez tries to be the exception to this image, but in acting tough she has a permanent scowl on her face and merely comes off as being very, very unhappy. I don't think she smiled once in the film.

The film blurs the line between good and evil (except for the Asians--they're evil) and has no sense of closure or justice. Top it all off with a few plot holes (why didn't they use the cell-phone trick in the beginning?) and you have a movie that tries to be fun but is actually ridiculous and offensive. The only good thing about the film is that it's making a ton of money--not good in itself, but at least it means we'll see Vin Diesel around more often. If you're a fan of his as I am, skip this one and rent Pitch Black again.",purban,2001-07-03,2001,Negative,0.168,0.679,0.153,-0.7461
10.0,Why you should see this movie!!,"Anyone who has ever pretended to be racing while driving on the freeway, or anyone who has been at a stop light and took off a little faster to see if you could beat the car next to you, should see this movie.  Ladies between Vin Diesel and Paul Walker, not to mention the incredible cars you will walk out satisfied!!  Guys not to fear for you there are beautiful cars, tons of action and enough suspense to keep your lady clinging to your arm.  No matter your gender, race, or ethnic background, when you leave the movie theatre I promise you will want to burn your tires.  I suggest this movie for a first date, last date or a guys/girls night out!!!",michelley42,2001-07-03,2001,Positive,0.033,0.852,0.114,0.8962
10.0,I absolutely loved the movie. Vin Diesel rocks!! And Michelle Rodriguez is HOT!!,"I absolutely love this movie. The stunts and cars are phenominal. The 1969 Dodger that Vin Diesel's character drives is my favorite. It stars Vin Diesel, Paul Walker, Michelle Rodriguez, Jordana Brewster, Rick Yune, and a small role that Ja Rule perfects. Vin Diesel plays Dominic Toretto, the leader of a group of street racers who also hi-jack 18 wheelers and steal their goods. Paul Walker plays Brian O. Spilner, a undercover cop who must bust Toretto and his team to get a cop badge. He ends up falling for Jordana Brewster's character Mia Toretto who's the sister of Dominic. Michelle Rodriguez plays Letty, a tom boy type street racer, and also Dominic's lover(real life girlfriend). Rick Yune plays Jonny Tran, a street racer and Dominic Toretto's rival. Spilner(Walker) ends up getting too deep with Dominic(Diesel) and becomes his buddy. He and Mia(Brewster) begin a short lived relationship. He reveals himself to her as a cop and convinces her to help him stop Dominic before he gets himself killed trying to make his big bust. Dominic(Diesel) ends up losing one of his friends, nearly losing another one, and nearly losing his. In the end Spilner(Walker) lets Dominic(Diesel) off the hook by giving him a 10 second car he owed him by losing too him in a race. The Fast and The Furious is the best movie I've seen in a long time!!",eag_414,2001-07-03,2001,Positive,0.103,0.776,0.121,0.6094
7.932203389830510,low-brow movie,"This movie was not very good. i cant believe its in the top 5! I mean sure the chick was hot and the racing scenes were cool, but in terms of plot and storyline, it was rediculous. But i can see how the very SIMPLE plotline would appeal to the age group it is targeted for. It was on the borderline of entertaining and stupid.",Dead Scorpion,2001-07-03,2001,Positive,0.086,0.795,0.119,0.1105
8.0,Pleasantly Surprised....,"Being dragged kicking and screaming into the movie ( I wasn't too keen on going to watch cars drag race for 2 hours) I was plesantly surprised throughout the entire movie. While the performances and the story wasn't riviting, it was fun and entertaining. Vin Diesel and Paul Walker turn in admirable performances, along with the rest of the supporting cast. Set in the underground racing scene in California, The Fast and The Furious picks you up at the begining and never lets up until the end, keeping you involved in the story until the final scene. Many surpries keep you guessing as to the outcome, and the ending is perfect for the movie. Overall, its a bit clique, but very entertaining and an enjoyable ride.",JoePi0105,2001-07-05,2001,Positive,0.058,0.798,0.143,0.9191
8.0,"Finally, a great new action flick!","I thoroughly enjoyed this movie! Although it obviously exaggerated the street racing scene, The Fast and the Furious presented a refreshingly different type of movie. The engine sounds were so real and sensory that I felt like I was really there. And the cinematography was especially well done (the scene with the train where the film built to a crescendo). Perhaps its the dank greens, but I really got a rush from seeing this film!Go see this flick!",weeatphish,2001-07-05,2001,Positive,0.043,0.878,0.08,0.4712
7.932203389830510,ONE FURIOUS THRILL RIDE!,"I haven't been able to get to the movies this summer to see stuff like ""Tomb Raider"" and ""Swordfish"", but I'm glad that caught ""Fast and The Furious"". This was one of the best action movies that I've seen in a long time. This movie had tight cars, good acting, great plot, and continuous action from beginning to end. This tells the story of an undercover cop who has to infiltrate a group of illegal street racers who also may be involved in a highjacking ring. But things get complicated when he develops a close friendship with the leader and falls in love with his sister. I loved every minute of this movie, even Ja Rule's cameo. I also liked the all the racing scenes. This movie is one of the best thrill rides of the summer...and it's a furious thrill ride.",quentin_2006,2001-07-05,2001,Positive,0.077,0.654,0.268,0.9906
10.0,Really Good,"I went into this movie entirely against my will, and came out loving it. Everything about it exceeded my expectations!!!  The action was good, the cars (and the men) were beautiful, and on top of that, these people could actually act!!  I highly recommend it, even as a date movie.  (Come on now, the guys deserve a break, they can't all be Julia Roberts movies!!!)",goddesscasandra,2001-07-05,2001,Positive,0.0,0.785,0.215,0.9474
10.0,Wow,"If you like cars, see this movie. Even if you dont like the kind of cars that are mostly featured in this film, see this movie. I hadnt expected to like the movie because of the type of cars I saw in the previews, but somehow the movie was still great. Even the second time I saw this film I was still holding my breath. I cannot remember the last time a movie has been so exciting.",sue269,2001-07-05,2001,Positive,0.035,0.816,0.148,0.918
7.932203389830510,did anyone say Point Break???,"saw fast and the furious on saturday night, cuz it was sold out on friday night, all i can say is DAMN, i thouhgt it was amazing, it really got the blood flowing. the whole thing was one great adrenaline ride, despite my love for the movie, i was disappointed the way that the good plot managed to get lost up in the whole adrenaline thing. Plus,if anyone ever saw the movie Point Break, they would obviously notice quite a few similarities. The whole rookie cop going undercover thing, with the adrenline junkies who like to surf, however in this case they like to drive. In Point Break he first suspects those drug dealers, and then knows that it is his friends who are the real criminals, letting Patrick Swayze ""go"" at the end. The difference is this though, in Point Break, they managed to handle the plot a little bit better. All in all though, the fast and the furious gives an amazing adrenaline rush and i know i will be going back to see it again real soon.",devon1cb,2001-07-05,2001,Negative,0.12,0.763,0.118,-0.0975
7.932203389830510,How can you justify rating this movie 10?,"I went and saw ""the fast and the furious"" based only upon what i have seen people rate it on the imdb (6.9/10 average score).  I went into the movie absolutely certain it was going to be the most horrible movie I have ever seen, even though the imdb is like the BIBLE to me.I was pleasantly surprised at how enjoyable the movie was.  Containing probably the best racing scenes, combined with the best sound I have witnessed on the big screen to date. However, this movie is by no means GOOD.  Starship Troopers had the best special effects ever when it came out, but that didn't save it.  Same goes for ""The Fast and the Furious"". Without the loud roars of the engines and the clicking of the shifters, the movie is a pile.  Lame one-liners that are SO lame you almost can't even laugh at the script.If you ever see this movie, I would definitely recommend you see it on the big screen.10/10?! 32% of people rated this movie 10/10.  ""10"" being the best movie you have ever seen, ""1"" being the worst movie you have ever seen, how could a person rate this movie a 10?  These people either haven't seen too many movies, or walked into the wrong theatre when they watched it.6/10 not 10/10.",gavan-3,2001-07-05,2001,Negative,0.152,0.731,0.116,-0.9403
6.0,Point Break 2,"This movie, while fast and furious, was a complete ripoff of Point Break. There were no surfboards, but the plot was the same and Paul Walker does one heck of a Keanu Reeves impression. I liked it for what it was. It was just incredibly difficult not to see the parallels and not imagine Paul Walker saying ""Woah."" All in all, not a bad summer film.",abney27,2001-07-06,2001,Positive,0.099,0.775,0.127,0.4914
5.0,"Just rent ""Point Break"" instead","""Fast and the Furious"" is largely a re-hash of ""Point Break."" The idea behind both films is similar: undercover cop infiltrates youth subculture to bust a faction of it that's committing real crimes. In ""PB"" the guy blending into the scenery is Johnny Utah (Keanu Reeves), who you'd easily mistake for a surfer. Johnny U. is actually interesting, actually seems to have a past, a life, a personality. But while ""Fast"" protagonist Brian O'Connor (Paul Walker) is heroic and likeable, we're never told anything about the guy. He wants to make detective, and so is doing his undercover tour of duty busting some auto mechanics turned bad. That's about all we're told, though. His character is defined by the circumstances he's in, not by the person he actually is.  Character and plot isn't exactly director Rob Cohen's number one priority here of course. For sheer high-speed thrills, ""Fast"" delivers the goods. Cohen saves the best for last. Three big high-speed chase scenes close it out. The finest of them, also the best action scene I've seen this year, is another hijacking involving a tractor/trailer. This time the trucker is ready for them, though. An exhilarating mixture of cross-cutting, directing and stunts, this was expert filmmaking. Then the film's creators find a way to keep it going, plotting a race car versus motorbike sequence, followed by a good old-fashioned old-versus-new drag race with railroad tracks serving as the finish line. Of course, there's a train coming at high speed. That's good stuff. By the time it's all over, you really feel like you got your money's worth. For me though, without a strong plot to push it along, it's all a waste.  Women in the audience might be disappointed that only one girl (Michelle Rodriguez of ""Girlfight"") gets to race (well, she wins anyway). The primary use this film has for women is showing them scantily-clad, putting themselves up as trophies for the winners of these races. Using women as props is nothing new to the action genre. Still, going into ""Fast"" I had hoped for better. Haven't we come to a point in movie history where it's safe to expect something for everyone? Whether you're a chick or a dude, you're unlikely to identify with any character in this.
Even a movie as dumbed-down as this tries to grow a brain now and again. One such moment in `Fast' involves Chad Lindbergh's character, Jesse. He's a genius about anything automotive. He builds the engines legendary street racer Dominic Toretto (Vin Diesel, who's real name would've worked better) puts in his cars. He says the only reason he didn't go to, say, MIT, is that he suffers from A.D.D. With Jesse, the film raises the question of how a great mind may or may not be going to waste simply because he couldn't pay attention in class. He represents an entire demographic of kids with great potential on  the fast-track to nowhere. Who to blame? A society too dependent on social classes, diplomas and college degrees? Does a lack of direction justify choosing the criminal path? The film opens the issue, but has little to actually say about it.  ""The Fast and the Furious"" commits one too many transgressions against my sensibilities to recommend it, even on the strength of the action sequences. But do see ""Point Break"": more action, more style, much more of a plot, and better characters. It really is the whole package and besides, surfing is still cooler than street racing. Grade: C-",RolloTomasi,2001-07-06,2001,Positive,0.062,0.78,0.158,0.9967
10.0,Adrenaline Rush,"Does just what it is supposed to do ... give you an adrenaline rush. Players are well cast for the parts. Subtle digs on police and FBI so listen to the dialog well. If you ever raced illegally, this will bring back those moments and make you want to drag again! Where's my 409??",rem1010,2001-07-06,2001,Positive,0.033,0.861,0.106,0.5027
10.0,Wow,"This was a great summer movie. I laugh at all of the negative comments about the silly plot. One look at the preview should be enough for those people to know to stay away.Vin did a great job, as he always does. And those cars, talk about cool. People who complain that they use crappy import cars should realize that these are the cars that the real kids (many of whom were in the movie) that race use.Stop your whinning, go rent Citizen Kain and leave the driving to Vin.",TKOS,2001-07-06,2001,Positive,0.103,0.756,0.142,0.6369
10.0,imports and fast driving...,"If you like import cars and fast driving.. u will love this movie.. i've seen it more then 3 times! Can't wait for the DVD! Definitly a pre-order =) Oh yeah, don't forget about the hot asian chicks... I wanna buy tons of more stuff for my prelude now.. hehe enjoy the movie. People say the story line is not good.. but you don't go for the story line! SO stop your complaining!",erikdlee,2001-07-06,2001,Negative,0.12,0.735,0.145,-0.6306
7.0,"A good, fun movie, but nothing more","I am not a car person.  I try to be, but I'm sadly am not.  All of my friends are (or at least most of them) but it's something I never fell into as a kid.  Movies are my thing, not cars.  So, here I am, review The Fast and the Furious, and guess what? I loved it.I love a good car chase.  Nothing in this world can impress me more than a good car chase.  To this day, RONIN still has the best chases (with maybe the Blues Brothers coming in second), but The Fast and the Furious makes a valiant effort.  Okay, TFATF has a plot recycled from Point Break (which is justt slightly a better movie).  Sure, the car chases will inspire teens to drive like stampeding cows.  But, this is the best dumb movie of the summer.Tomb Raider was stupid beyond belief.  Pearl Harbor was like a dumb blond, she looks good but we all no there is no brain in her head.  The Mummy Returns was just one long action sequence with bad special effects. Swordfish tried to be smart (and was, for the most part).  But the Fast and the furious knows that it isn't the smartest girl at the ball, and it admits it.  This movie is about cars, babes, and, ummm, more cars.Yea, all of the cars are rice burning Hondas or Mitshubishis.  There is ONE Volkswagon though...So, it's not too bright, but it's fun.  If you liked Point Break, you'll like this.7/10",Keyser Soze-12,2001-07-07,2001,Positive,0.142,0.619,0.239,0.9883
1.0,lame,"who agrees this movie is no good? it's sad how horrible movies can be made, but it's sad that mostly all movies are just as bad as this one.wow, i just rather not even say anything about this film. i'll just bare feeling so sorry about this movie. i feel sorry for how dumb, and unsatisfied the actors truly are with this movie.",Nervana,2001-07-07,2001,Negative,0.313,0.604,0.083,-0.961
1.0,Have these guys ever driven a car before?,"I saw this movie with a bunch of ""real racers"" - guys (& gals) who drive cars on real race tracks, both Drag & Road courses.  We got a big kick out of the movie, and how inaccurate it was.  Double clutching upshifts?! Self Healing cars?  Colored washers that fall out from under the dash, and floorboards that fall out, only to be back in place when a  passenger gets in...Save your $$ and wait for it on video.",kmkeller,2001-07-07,2001,Negative,0.032,0.968,0.0,-0.372
7.932203389830510,A Rush,"A very arousing movie.  Vin Diesel has a fabulous body!!  Pairing him up with the blue-eyed baby face,(?), was a good move.  I think that I had heard that the soundtrack was very popular, and I can see why.  Between that, the speed, and the attitude (and Vin) it was quite a rush.",janitor1999,2001-07-07,2001,Positive,0.0,0.834,0.166,0.8743
10.0,What I thought,"Here is what I thought of the fast and the furious. The reason why I was interested in this movie is first Vin Diesel, he is a very talented young man and I enjoy his work. Second, Michelle Rodriguez, she is also very talented and I loved Girl Fight. Also the preview just ""wow."" The previews are the one thing that motivate me. Fast and the Furious has kick a$$ cars and a great cast. The movie is excellent. I gave it a ten, cuz that's what it deserves.",BriNi145,2001-07-07,2001,Positive,0.085,0.652,0.264,0.969
10.0,Amazing!,When my friends wanted to watch the movie - it seemed to be a mistake to join them. But well i must admit that i had to alter my opinion. Fascinating action sequences and beautiful women. You can just feel the adrenaline. It s a great movie - it s not Shakespeare it s just a thrilling masterpiece.Forget Pearl Harbor - just sit down and enjoy this ride... ;-),Deodan,2001-07-07,2001,Positive,0.018,0.611,0.371,0.9877
1.0,the cars may be real but the acting is not,"I hated this movie I could barely sit through it. I can not believe people are seeing this movie why would any one in there right mind go see this movie from the previews this movie looks good but that's because they don't show how badly the acting is in this movie. The plot with so many turn that is feels like your driving the car instead of watching them. I'm sorry but when the writer of this film wrote the script he had to have been half a sleep or thrown it together in two minutes because I could have wrote some thing better in my sleep. All this film is, is a plot that that gets dumber as it tries to play out, several good actors with very bad lines, nice looking cars and little boring love story that has no end. It's lame it's not fun to watch and I wish I had seen some thing else.",jojalas,2001-07-08,2001,Positive,0.125,0.714,0.161,0.8521
9.0,"Hot, Spicy, and Furiously Fast","When the movie started, I was grab into the movie. The vision, Paul Walker, and the cast was dramatic. Everything was perfect, but the only problem was that I thought that the movie was cut and cut so much that the movie wasn't exactly portray liked I thought it was. I knew the plot, but the people who edit this movie cut out so many wonderful parts and takes that the movie was more liked rated G (no sex just a bunch of drama). One comment, PAUL WALKER looks good!! Really good!!!! He was the part that made me came to see this film!! My friends were screaming and yelling, ""He's so hot"" during the movie!! I couldn't stopped them from disrupting the others who were there. The cars were phat! What I don't liked about it was how it portray the Asian people. We're not liked that!! WE're not slutty, pervert, nor  evil (well, most of us aren't). That was the only part I was offended by. The way they made the Asian people dress was so entirely gross. I mean I can't even think they think we're liked that!! Anyways, the movie went by so fast, I didn't even see Paul Walker get any ""action"" with Jordana Brewster. It was a shame that the writers didn't really get into the ""Brian Mia's relationship"" because I thought that that was an interesting ""part"" to know. Well, anyway, the movie was awesome, the cars were da bomb, and it has incredible special effect. For those that didn't saw it, go see it for the action, cars, or my personal favorite, Paul Walker. He look so hot and so damn sexy in that movie!! He will totally take your breathed away!!!",baon_08,2001-07-08,2001,Positive,0.125,0.69,0.185,0.9789
10.0,The Film Is The Best,"This movie is the best movie i have ever seen. If anyone is doubting on seeing it ... dont doubt, like nike says ""Just do it"" well thats all I think that everyone should take their; boyfriends, girlfriends, best friends, and anyone else they know to see this... you will have a great time.",bizkutbabe143,2001-07-08,2001,Positive,0.064,0.654,0.282,0.946
7.932203389830510,About what you'd expect,"This movie was about what I expected... a pretty lame plot with bad dialog but it was ""saved"" by some pretty cool race and chase scenes... the low point had to be when Dom was showing the blown hemi Charger to Brian and telling the story of his father's demise... in a movie about drag racing it was a pretty huge miscue to have his father killed in a ""first turn"" accident in a Pros Stock drag race... since there are no turns in drag racing. Aside from that and the usual neverending race scenes in which the protagonist keep hitting one stage after another of nitrous and even manage to perform a little laptop programming during a ten second run... it was pretty entertaining.",Thangster,2001-07-08,2001,Positive,0.161,0.664,0.175,0.6486
6.0,awesome action packed film,"The Fast and the Furious was one of the best summer films i've seen in recent memory. It had intense racing scenes and a decent storyline, especially for a summer action film.I'd seen the previews for the movie at some other films i'd seen, and was really looking forward to seeing it.  It was well worth the wait.  The only real complaint i have of the movie is that the plot, though decent, could have been better.  The movie was based more on the action sequences, with the plot simply holding them together loosely.",fanoir,2001-07-09,2001,Positive,0.056,0.826,0.118,0.6705
7.932203389830510,OUCH!,"All I can say is OH MY GOD!!! This movie has it all!! The cars are soooo nice and the GUYS TSSSSSS OUCH! Vin Diesel is the hottest ever! I definatly recomend people to go see this one, not only does it have the right cars and the right stars it has a great story! Overall I give this movie 9 out of 10",iLoveLamp62,2001-07-09,2001,Positive,0.0,0.848,0.152,0.8979
10.0,Fast paced... adrenaline rush.,"In as short as possible, I think this has been one of the best action movies to grace the screens in a few years. Vin Diesel does a superb job as does the rest of the cast. Also to their credit they tried to stick as realistic as possible with the stunts and equipment used. 2 thumbs up.",Uleepera,2001-07-09,2001,Positive,0.0,0.798,0.202,0.9287
7.932203389830510,What Is Happening To Hollywood?,"***News Flash***This just in. (Sound of the teletype in the background)In a wild turn of events, major Hollywood studio green-lights the remake of the Keanu Reeves/Gary Busey classic, ""Point Break.""The action packed feature will this time take a slight turn from the beach to the asphalt where hot and chewy hunks Vin Diesel and Paul Walker team-up or for a better word, search for the Zen of street racing in the streets of Los Angeles County......What a sad turn of events.Has our society stopped so low as to accept such pithy film production to the point of remakes of movies that really didn't work the first time?Don't get me wrong, the flair for the dramatic was quite impressive in Point Break's sky diving scene over Lake Mead, but other then that, it was just another movie of little substance and content. While the acting in F & the F is good, as is the direction, it all comes down to the content. From an artistic standpoint, why was this movie even being made?$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$And lots of them.***Note to myself*** Properly discpline myself for going to see this movie by sticking hot needles into my eyes. Hopefully it will be worth the lesson of wasting $8.50.***Side note*** I saved myself by purchasing ""Best In Show"" and will put off the hot needles for a later date. Most likely Jurassic Park III.",Tommy N,2001-07-09,2001,Positive,0.035,0.851,0.113,0.9621
7.932203389830510,more entertaing than gone in sixty seconds.,"this film was more entertaining than gone in sixty seconds, it had a lot of car race scenes.  the problem is all the cars were japanese except one. thats a bit unrealistic, I find it difficult to believe that there is a race culture out there that completely ignores american cars. the acting was ok but the story lacked a little substance. overall i'd give it a 5 out of ten",steker,2001-07-09,2001,Negative,0.071,0.88,0.049,-0.1531
8.0,Watch it for the cars!,"In a year of samey samey action movies, TFATF roared onto the scene as a fresh new twist. The plot has been done (Point Break), and the acting is so so, but the true stars of the movie is the cars and the culture that revolves around them. This movie will get your blood racing. Just be careful driving home afterwards :)",spidude,2001-07-10,2001,Positive,0.0,0.838,0.162,0.882
7.932203389830510,Sorry I even saw it.,"A look into the ""creative thought processes"" that went into making this movie:""Hey, let's drive some nice cars really fast, throw in some scantily-clad women, and call it a movie!"" ""What about a plot?"" ""No big deal. We'll steal one from some other movie.""This is a great movie if you are willing to settle for mindless entertainment. Otherwise, it will be an insult to your intelligence. A friend of mine also pointed out that the plot is a complete ripoff of some movie called ""Point Break.""It's July 10, 2001, and it's been a long summer already. When is Hollywood going to show us some originality?",Spiner-2,2001-07-10,2001,Positive,0.075,0.768,0.156,0.8793
7.932203389830510,Anyone with a brain stem need not apply.,"""The Fast and the Furious"" slams into overdrive from the get go and it doesn't stop until the very end, but well that's not a good thing this time around. Unlike, some recent mindless action movies, like ""Swordfish"" and even the horrid ""The Mummy Returns,"" ""Furious"" doesn't seem to care if the audience knows what's going on, on screen, it just wants to cram as many nice cars and nice looking girls as it can, so the viewer will be distracted enough that they won't realize that this is just a bad, bad movie. The plot has something to do with expensive electronic equipment getting stolen from 18 wheelers, by members of a gang who drive really fast cars. As for the cast, well there isn't much help from them either. Paul Walker sounds like Keanu Reeves, but doesn't have the on screen toughness necessary to play his role right and Vin Diesel sounds almost too much like Sylvester Stallone that it's scary, but at least he seems comfortable in his role. Well to sum up this isn't a very good movie, but judging by it's intake at the box office, ($100+ mil. in 3 weeks) the bad reviews just won't stop this film from becoming a smash hit. Oh too bad, how I pity those who see this as great, but like the tagline to my review says, ""anyone with a brain stem need not apply.""  So just for fun and because this movie deserves it, I give it 0 stars.",thehardyboyz2043,2001-07-10,2001,Negative,0.191,0.659,0.15,-0.9477
1.0,"The cars are fast, but the acting made me furious.....","What do you get when you take Days of Thunder, add in two younger actors, and two equally attractive young actresses, and then put it all on the streets?  A good idea.  However, the additions of such clueless individuals as Ja Rule, and many other small players made my head hurt.  The stunts were great, the cars were ""Pretty"" fast, and the women....nice.  The script, ohhhhh my god, it made me wish I was watching Prison of the Dead. Now....another question...What do you get when you have two bad actors staring in a movie with a horrible script?  Several things.  One, an unemotional reading of the lines on the screen which came across as totally bland and seemed like it was a cold reading.  Two, moments that were supposed to be funny, but just couldn't pull it off.  Third, same as the latter, but with emotional moments.  Fourth......one really bad and shameless plug....""You can have any brew you want, as long as it's a Corona.""  Ow! My aching head! Ow!This movie does not deserve praise, it does not deserve to be making the money it has been, and I want my two hours of living back that I wasted giving this film a chance.What have we learned from this? Well we learned that: ""I was in The Skulls."" and ""I was in Pitch Black."" ....are not impressive listings on one's resume.Don't waste your time....",c_flip,2001-07-11,2001,Negative,0.142,0.751,0.107,-0.95
1.0,Worst movie ever made? Pure MST3K fodder.,"I knew going in to this movie that it would suck.  Man was I wrong...  It was so bad that it rocked!  I rarely have this much fun with other hollywood crap.From one of the first race scenes where some Pizza guy shows up, to the last cheesy, incredibly lame line, this movie really shines.  If you like to heckle movies, this is it.  The king.  Better than the worst movie to ever come out of Canada.The acting sucked, the plot sucked, and best of all, the dialogue was straight out of a Wisconsin cheese factory.  And the emotional moments? Absolute hilarity!!I found it amusing that other commenters have compared this movie to point break.  It does have amazing similarity, yet it is so much more funny!  I always thought Keanu Reeves was the greatest, but I was wrong.I gave it a 1 for the simple fact that IMDB has it rated at 7.0 right now!!! We must offset the incorrect ratings!!!  I'd give it a 10 for the laugh factor, but then I just cringe.",Kinobi,2001-07-11,2001,Positive,0.077,0.791,0.132,0.8736
8.0,NOS is for NObody Sleepin',"For some reason, I was expecting this movie to be slow and mellow. I don't want to give anything away, but it was really more like just the opposite! If I was watching this at a drive-in, I'd bring my own popcorn. Man, when I left this movie I got in my car and drove home. It's all about quarter mile car races that only last 10 seconds. 10 seconds! And yet they made a 2 hour movie out of this that doesn't let up. That's pretty impressive, and I liked it.",46yroldmale,2001-07-11,2001,Positive,0.011,0.827,0.163,0.9586
7.932203389830510,Oh My Gosh!!!!,"I saw the preview for this movie and thought it might be pretty good.  As I approached the theatre I considered seeing Pearl Harbor instead.  I am SO glad I didn't.  I could not believe how good this movie was.  It was non stop action.  I was NEVER bored.  All those men, (Vin, Paul)and all those cars.  It was wild.  I am going to go back and see it again, something I have only done 1 other time.  You MUST go see this movie if you want a rush. It is ""THE FEEL GOOD MOVIE OF THE SUMMER""! Great Job!!!!!!!!!!!!!!",Dawsongirl77,2001-07-11,2001,Positive,0.039,0.768,0.193,0.9601
7.932203389830510,Why?,"This movie began with a pretty nice drag race. The rest of the movie had absolutely no plot what so ever! It had plenty of nice looking women, and fascinating car scenes, but where the heck is the plot? How can you understand what the movie is about?? They botched it all up! They smashed beautiful women, good car scenes, and some nice action all into one big mess! Why couldn't this movie have had more drag racing and more plot? It definately needed a plot. Bad bad bad.",scotty-38,2001-07-11,2001,Negative,0.209,0.618,0.173,-0.7409
8.0,Great Movie,"There are already a lot of comments here, so I'll keep it short, but everyone either says it sucks or it was good when you don't worry about the plot.  I went to see ""The Fast and the Furious"" with low expectations and was pleasantly surprised.  It was a magnificent movie with unquestionably fantastic special effects and stunning realism.  True if you are an actual street racer, you may see a few flaws in the realism (as happens with any movie about any non-publicized culture), but for the rest of us, it is a much needed improvement on movies like ""Gone in 60 Seconds"" (I still hate that part where Nick Cage outruns the helicopter).There is truth to the statement that this movie is very similar to ""Point Break"", though I did not notice it until it was pointed out in this site. It still has great acting and great action, not to mention a cohesive plot. I challenge those who disliked this movie to find a better action movie released this year. This is one of my new favorite movies.",Mr Nuff,2001-07-12,2001,Positive,0.08,0.652,0.267,0.9934
9.0,Great movie!!!!,It's a great movie but something in it reminds me of the old car theft movie with Charlie Sheen (29 seconds??). Doesn't know the English name for it. Not the line through the movie but some of the things that happen in it. Feels like the script writer took some help from that movie! But came up with a better movie!!,rubach,2001-07-12,2001,Positive,0.0,0.798,0.202,0.9375
