Rating,Title,Content,Author Name,Date
4,WAY too much Letty,"I think the true enjoyment of Fast & Furious 6 depends on an emotional investment with the characters that I just don't have, even after watching all of the previous movies. The story was convoluted, the acting was wooden and the car chases felt lackluster. I can see why others may like it, but I didn't. Although that could just be because this film featured WAY too much Letty. Who knows?",cricketbat,"Dec 28, 2018"
8,"As ""Fast and Furious"" As Ever!!!",No content,zardoz-13,"Jun 2, 2013"
8,just OK,As a speed and passion. The film series racing should be play an important role. We regret to see action movies in a car started the film gradually into a vulgar style. Although it is no longer free of a fine action racing scenes in this for a little,pengrixing,"Mar 15, 2018"
2,So stupid movie,"I really liked the previous Fast and Furious, Fast 5. Some of the previous ones weren't that good but because the last one was so good I really had high hopes. And oh boy was I disappointed. Action was stupid and boring. Plot was even for an action movie stupid and mindless.The ending was just so stupid and I think every person with a brain was already thinking that how long can it be. Action can be unrealistic but if its also boring then you are doing something horrible wrong. I am glad that Justin Lin doesn't direct these anymore, he has lost it.Anyway it was a real shame that this was the last Fast and Furious where Paul Walker was with. Fast 5 was great. This is horrible.",antti-eskelinen-329-929792,"Dec 9, 2013"
8,Impressive action sequences,"The follow up sequel to the critically acclaimed Fast Five, sees Fast & Furious 6 in someway of a different light.Although not as polished or fresh as Fast Five, this film still delivers on great action sequences, a solid plot, and enough light hearted and comical moments for an enjoyable watch.The main plot regarding Letty (Michelle Rodriguez) being brought back from the dead and her supposedly having amnesia of some sorts was a clever twist. We kept watching to see just how real and legit it was.This film also expands more on the characters and more on Brian (Paul Walker) and Mia (Jordana Brewster) with their family dynamics.Dwayne Johnson remains impressive as Hobbs, however feels less utilized due to lead villain in Owen Shaw (Luke Evans- a rather generic and boring villain). We are glad that his appearance was only in this film as the conclusion here clears him off.Overall the climax and action sequences including the main tank scene then the finale with the plane high jacking are thrilling enough that it carries the film.Although not on the overall level of its predecessor (Fast Five), Furious 6 still is a great and enjoyable watch. As a rewatch 05 19 24 opinions remain same. Not on the same level as Fast 7 but still nonetheless entertaining.",Floated2,"Apr 12, 2023"
10,Hamko Hamo,No content,hamkohamo,"Dec 14, 2021"
10,MY FAVOURITE,"My fav F&F film, fantastic characters, sexy womens, amazing cars, and very good action, thats what i need 😎",kacperikkojch,"Aug 18, 2021"
5,The Franchise Has Taken A Wrong Turn & Crossed Limits,No content,FilmMan47,"May 30, 2013"
8,Exciting movie with a long runway,"I really liked this latest Fast & Furious(6), I think it was the best one yet! The story-line was good, written very well, acting was superb (as always), and the action almost made me pee in my pants. It's worth seeing again and then buying the DVD for your own personal movie library when it comes out for purchase. Even with the enormously long unending runway which, for me, slightly diminished the realism of the story, I still enjoyed the movie greatly. The stunts and photography was beyond excellent, and if you've never been much of a fan of Fast & Furious, this one will turn you into one! Lastly, I loved the ending... for a grown man, I almost cried. Oscars are in for the getting!!!!",dant51,"Jun 10, 2013"
10,one word to this movie WOW,No content,hatachiclaud,"May 23, 2013"
9,Real F&F fans will be just as entertained as by the previous movies.,"Fast and Furious 6 is the 6th movie of the successful series by Justin Lin. With a budget of 160 Mio. US Dollars, it came into theaters in 5/2013 - together with the franchise-typical load of women, fast cars and spectacular visuals. The storyline is full of twists, role conflicts and car chases. These are the reasons why the F&F audience is amazed since 2001. Dwayne Johnson, Paul Walker and Vin Diesel fulfill the broad spectrum of the F&F viewers' expectations. But is it as good as expected? Fast Five has been criticized a lot because of the giant lack of realism, physics were not taken seriously and the majority of the dialogues seemed too artificial and not proper. F&F 6 did not improve this. Fast Five has been also criticized because the focus was on the action instead of the cars and tuning. This has been changed, which brings the series back to its roots. Real F&F fans will be just as entertained as by the previous movies. The soundtrack by 2 Chainz and Wiz Khalifa contains hip hop with a touch of electro. This is the secret recipe of F&F.The list of the used automobiles reaches from the Ford Escort RS 2000 (1974), over some classics like the Aston Martin DB7 (1994) to modern sport cars like the Dodge Charger SRT-8 (2012).Fast and Furious 6 is a good movie. After the Fast-Five-disappointment the series comes back to its roots. The realism has some flaws but just the average action movie mistakes which are nothing special these days. All in all you can say that F&F 6 is a classical F&F movie which appeals to the fans.Anatol T. and Tom S.",English-Class2014,"Apr 29, 2014"
2,What's to review?,"This is not a movie, its a clip-show of stunts. There's not a lot of point in reviewing ""Fast & Furious 6"" because nobody is going to watch this as a movie; you'll watch it to see the stunts and you'll watch it for only as long as the escalating scope and scale of those stunts can hold your attention. For what its worth, the heart of the (I use this term loosely) plot is a mcguffin. Usually this device is used to drive a story; in the case of ""F&F 6"" the only thing it drives is cars, trucks, a plane and...uhm, no, that might count as a spoiler. Let's just say there's a sequence that is a militarist's wet dream and walk away. No character development, an awesome array of destruction, no wit, no sense, and dialogue unworthy of an 8th grade melodrama. But we do get to watch, listen and cringe as Vin Diesel tries to do sensitive and romantic. THAT'S worth something. But in the end, remember that Paul Walker died making ""F&F 6,"" and that is both tragic and ironic.",jaywensley2004,"Mar 18, 2014"
8,Fast moving and better team players,"A perfect team movie ,where every character has enough time to show its talent.This movie was not all about action,there was enough humour in it.I liked the concept of team wise fight and perfect candidates for each guy including a white Hobbs (lol).I liked the fifth part also when they introduced Hobbs a tough cop which has entirely changed the concept of franchisee.Now they are not just racing cars they have turned to mercenaries like things. The action sequence were nicely executed and offered a quality experience for its viewers.I am eager to see next part of this franchise where the team has to face Jason Stathom.",arun-yadav92,"Jul 8, 2013"
10,is a furious and dramatic movie,No content,Cinema2kMendoza,"Sep 5, 2021"
9,Furious Frenzy,"My mind almost exploded many times throughout this movie. Myself as well as most of the folks at Universal I'm sure are surprised this franchise has made it to the sixth installment. There is now a huge ensemble of characters from various films to keep track of as well as new ones being introduced, so it comes as a huge compliment to say I was never confused throughout 'Furious 6' (the opening title). I have not been this giddy while watching a movie in theatres since 'Transformers'. It's probably Tyrese.Granted, these are two franchises who have hardly ever tried to court realism. This movie is so Ludicrous that the audience I was with was laughing at what was being portrayed on screen. 'To think this series used to centre around street racing', I thought as a cargo plane is coming down on a military base rife with explosions.This move is accomplished several times throughout the movie. It is no less thrilling the fourth time.Vin Diesel is passable, Paul Walker is the same as usual (kinda boring). The screen time is well divided among the entire cast with everyone getting their own moments. Tyrese has become the series comic relief which I don't mind. The fights, chases and races are superbly choreographed, top notch and the best part is the movie seems pretty self-aware. It irks me to find out that the next installment will be without its main director (Justin Lin, on board since the third).There are a few faults with the movie of course as no movie is without them. The decisions made by some of the characters make almost no sense. The plausibility angle is stretched beyond breaking point, even for the series. It wasn't revealed what the McGuffin that was driving the plot was until the last 30 minutes. I imagine the writers getting so far ahead of themselves that they resorted to one upmanship handing over the script of the last scene trying to screw each other over.This is just me nitpicking though, because in a way I found it all just so confounding what was happening on screen that I couldn't help but be engaged. A series that is able to get this far while standing on its shaky and genre shifting pillars deserves to be commended. See it in theatres!Rating: +3-3 -2 -1 0 +1 +2 +3",FilmGamer,"Jun 21, 2013"
4,Not a good story and neither it has satisfying action,"I expected too much of it and that might be my fault, but i am more than sure that the movie has not done enough justice with all the fans out there. The previous parts were all great but this sixth sequel has sunk the bar too low and with all the cheap and cliché-contained tricks, applied to make this movie do something, has failed badly.The only good parts are the hand-combat scenes and a little bit of humor, while the rest of this crappy movie can't be bought by the intelligent viewers.I did not wanted to write this review but i think it will save your precious time if you just watch those scenes.",dhoommachale008008,"Jul 18, 2013"
8,The Franchise is getting better with every film,"Fast & Furious 6 is an action film directed by Justin Lin and written by Chris Morgan. The film stars and ensemble cast of Vin Diesel, Late Paul Walker, Dwayne Johnson, Michelle Rodriguez, Jordana Brewster, Tyrese Gibson, Chris ""Ludacris"" Bridges, Sung Kang, Gal Gadot, Luke Evans, Gina Carano, and John Ortiz.This is the sixth installment of the Franchise.Hobbs is tasked with catching a team of mercenary drivers who manage to evade him every time. However, he enlists the help of Dominic and his team in exchange for full pardons for their past crimes.The series is getting superb and great by each film and the improved action sequences, stunts and fights had added more seasoning to the film.The plot of the film is straight and predictable just like most of the previous films but the crisp screenplay will keep you on the edge and will keep you engaged.Action is the major backbone of the film and few of the action scenes are just treat for any eyes. The stunts in the film keeps on improving with every film.Acting is great although the film has bunch of good actors but everyone had done their job with perfection and had done a tremendous work.Screenplay of the film is majorly predictable and the action scenes and stunts will keep you engaged through out.If you are a lover of action genre or lover of Fast and Furious franchise then this is a must watch film.",sauravjoshi85,"Sep 20, 2021"
9,Awesome Movie and Franchise,No content,justin-hayth,"Jan 2, 2014"
9,There is room for Justin Lin and the crew to blow our minds once again when they reunite for FAST 7!,"Brothers (In Laws) race down the scenic road of Canary Islands in Spain as Mia gives birth to her baby boy. Brian a father now and Dom and the rest of the wanted crew have retired since their near unbelievable heist in Rio. Settled into a good life they all have left their pasts behind them whilst still holding onto the passion of pushing the pedal to the metal. The Samoan Thor; Hobbs turns up at Doms front door seeking help to bring to justice a gang of criminals headed by a ruthless ex-mercenary by the name of Shaw. Hobbs' main vantage was a photo inside the brown case envelope that he hands to Dom which has a photo of his old flame Letty who was presumed dead in FAST & FURIOUS (The 4th Movie). If it matters to Dom it matters to his entire crew. All hands once again on deck for an even more faster and an even more furious-er FAST & FURIOUS 6. This is round 4 for Justin Lin with this franchise which is over 12 years old. For 6 years he has pushed the limits further and further toy-ing the thin boundaries of reality and fantasy. The first scene from FAST 5 and every scene from F&F 6 make me wonder if his nitrous powered franchise would burn out. Just as one may look at a Nissan GTR fly by and say ""that's unbelievable"" , the audience will not stop thinking the same but then caught up in the brilliance of the moments simply believe. How Lin and the cast does this only they can explain. I just sat their mesmerized, entertained and at the edge of my seat the whole way. The franchise has never been about a genius plot. It's always been about the grease, nuts and powerful engines roaring under the hoods. The franchise breathed new life in American Muscle Cars worldwide bringing up trends and lifestyles of street racing. F&F 6 mixes the old and the new all up once again and revisits the beginning from 12 years ago, racing for pink slips, hot pursuits and reinventing cars. Computer Generated Imagery plays a pivotal role as most of the stunts require serious if not complete CGI assistance. The distance reached out by the stunt team is massive and every minute of their effort will be worth it when you see the Dodge and the Skylines take to the streets. There is only so much I can discuss without spoiling this for you. So if you have not watched the movie as yet get to it right now. A final comparison needs to be done since FAST 5 is my all time favorite so far. Let me wrap up by saying the heist in Rio has not been outdone as yet. There is room for Justin Lin and the crew to blow our minds once again when they reunite for FAST 7! TITLE: FAST & FURIOUS 6 DIRECTED BY: JUSTIN LIN STARRING: VIN DIESEL, PAUL WALKER,DWAYNE JOHNSON, JORDANA BREWSTER, TYRESE Gibson, SUNG KANG, GAL GADOT,Ludicrous,ELSA PATAKY, GINA CARANO & Luke EVANS RATED:PG13 RATING: 8.5/10 RUNTIME: 130 MINUTES",troy-manatunga,"Jun 10, 2013"
5,Fast & Furious 6 (2013),"Directed by Justin Lin. Starring Vin Diesel, Paul Walker, Michelle Rodriguez, Dwayne Johnson, Luke Evans, Tyrese Gibson, Sung Kang, Chris ""Ludacris"" Bridges, Gal Gadot, Gina Carano, Jordana Brewster, Shea Whigham, Elsa Pataky, John Ortiz, Joe Taslim. (PG-13)Using the thinnest strands of logic possible, Johnson recruits Diesel, Walker, and crew into carrying out a dangerous mission to take down a merc outfit led by former SAS officer Evans; Diesel also discovers that his girlfriend (Rodriguez) is still alive, despite being killed off in ""Fast & Furious"" (which was the fourth one in the series, so they say). Perhaps the dumbest outing yet (who's keeping track?) but also perhaps the most fried-brain-cell entertaining just for taking place in a parallel dimension where motivation, physics, logistics, and coherence are outlawed under penalty of death--or vehicular repossession, which would be a worse fate for these gearheads. The action is, as one would expect, even more outrageously insane than ever before, throwing in a smashed car tethered to a tank as it rolls down the highway and an out-and-out assault on a quadjet as it barrels down the world's longest runway. Dialogue is thuddingly awful (and sometimes barely even intelligible), performances marginally competent at best, blah blah blah, who cares; it's all about testosterone, adrenaline, shiny cars, flexed muscles, and impossible stunts. Hard to call any of this nonsense ""exciting"" (certainly not ""pulse-pounding""), but there's cheesy fun to be had, even if one is a little ashamed about it afterward. Title onscreen is (inexplicably) just ""Furious 6.""51/100",fntstcplnt,"Nov 8, 2019"
4,"great action for car lovers, weak story for movie lovers","I didn't expect much better to be honest. This is the sixth 'Fast & Furious', I mean how much more can be said about a gang a villains who run around in fast cars? I enjoyed some of the visual and action, especially around central London but as far as the story and acting goes I feel it was rather weak. It's a story which has been told over and over again, the ex-villain (played by Vin Diesel) who corroborates with the police (played by Dwayne Johnson). There's nothing wrong with the plot itself, but when a movie is over two hours long you need to find a way of keeping it interesting.If you're a fan of this series then of course you should watch it, otherwise I would say don't bother.",shaunboyle1967,"Nov 26, 2013"
4,Some Really Ridiculous Action Scenes,"After their successful heist in Brazil which netted them $100 million dollars, ""Dominic Toretto"" (Vin Diesel) and his team have dispersed all over the world to enjoy life. Then one day ""Agent Luke Hobbs"" (Dwayne Johnson) appears on Dominic's doorstep and informs him that his former girlfriend, ""Letty"" (Michelle Rodriguez) is very much alive and working with an infamous criminal named ""Shaw"" (Luke Evans) on a mission to steal a very lethal military weapon which he can sell to the highest bidder. Wanting to prevent that at all costs Hobbs asks Dominic to reassemble his team in order to stop Shaw and in return all of them-to include Letty--will receive full pardons. Wanting very much to help Letty out Dominic agrees to his terms. But as good as Dominic's team is they soon find out that taking out Shaw and his team is much more difficult than they ever imagined. Now rather than reveal any more I will just say that this film started out real well and definitely had the potential to be something very special. Unfortunately, the director (Justin Lin) once again got carried away and threw in some extremely preposterous stunts which ruined everything. Now I have no doubt that some viewers want action above everything else but there are others who also want some semblance of realism as well. Apparently Justin Lin doesn't understand that. Be that as it may I have rated this film accordingly. Slightly below average.",Uriah43,"Apr 24, 2017"
4,The last 40 minutes was ridiculous.,No content,miladed,"Sep 9, 2013"
5,What happened ?,No content,dinalt10,"Sep 19, 2013"
5,Ridiculously fun or ridiculously bad?,"The sixth movie of the fast and furious franchise continues on the new path that the franchise took with fast five. Toretto has gone from being a local street racer to the master mind of a heist of 100 million dollars. That sort of transformation is what the franchise has become, it isn't about street racing anymore. I am not condemning nor praising this transformation, just merely pointing it out. The rush of NOS is gone and instead we have the rush of hand to hand combat and gun fights.The movie starts with all the people from the previous movie(except for Leo and Santos) enjoying their life but Toretto decides to stop that because its time start a plot rolling. Hobbs who now wants to team up with Torreto's team (despite the incident at the end of the last movie) to stop the master criminal Shaw.The movie is hard to talk about without spoiling it so I will say that the movie is ridiculous and if that intrigues you, then go see it!",Kenta77,"Jun 27, 2015"
4,Very disappointing,No content,berketaseli,"May 29, 2013"
3,Dumb people's favorite movie,"This movie is simply put ridiculous. While the first 2 movies had little defying physics and no common sense scenes, usually reserved for the culmination, the further you go in the franchise the more absurd it gets. The 6th movie is full of plot holes, defines physics and lacks absolutely any logic. In fact there are scenes that lead to nowhere and do not contribute to the overall plot of the movie.As expected Fast and furious 6 has a lot of actions scenes that are more fantasy rather than action. It it is clear that no thought was put in the funny parts and the jokes but at least there are some.One can easily conclude that the move was purely made for money. It is focusing on the mindless masses who would watch anything as long as there are explosions, nice cars and good locking actors without thinking a bit about the plot of the move. One has to turn off his brain in order to enjoy this movie.",pointsss,"Apr 7, 2015"
5,The Road To Fast X,"Fast & Furious 6 was released In 2013
This installment in the Fast & Furious Franchise was absolutely stupid I really don't remember a thing about this movie.The plot and story was bad
The acting in this movie was awful some of the side characters was bad the effects are bad and haven't aged well
The cgi is also bad
For the most part it seems to focus on Letty
And on from the events from Fast & Furious
Fast & Furious 6 is the stupidest installment in the Fast & Furious Franchise
Every Friday we will be reviewing every Fast & Furious movie leading up to Fast X
The Road To Fast X
The End Of The Road Begins.",jasonmichaeld,"Apr 8, 2023"
4,Mmmm..meh! Unrealistic,This is i think when the franchise really went downhill.,mdavidarthur,"May 11, 2021"
5,"Another entry, hard to distinguish from the previous one","Even the Avengers lost more members of their crew. Well, not really, but at least they have a reason for it, they have powers and all.I don't know. It was fine. I liked the story, but the dialogue and character stuff was still abysmal.Also, the movie stops at the end of the second act. It just makes FULL STOP for a meaningless car race and a really poorly acted emotional scene. Again, the writing is awful, or maybe the acting is so bad there is nothing the writers can do about it other than abandoning those types of scenes.It was ""ok"" as basic level entertainment.",educallejero,"Mar 28, 2019"
4,Disappointing,"I get movies are about entertaining the audience, I do, but I also hope to be entertained with talented casts and a good plot. The movie had some great ideas, but jus failed at portraying any realism. Many times throughout the film, the scenes were loosely connected and highly unrealistic with the main characters performing death defying acts alike an xmen or avengers...not car tuners. After a few of those, the film lost my attention. I just kept muttering, 'of course'. Also, some car scenes were forced in mindlessly having very little to do with what was happening. The movie twists and curveballs could've been better if they didn't flat out lie to the viewers. At the end, after learning the truth, a lot of scenes didn't make sense...not even a little. Then, there's the ending. Um, yeah, that could happen. I still gave the movie a 4 for the action and muscle car sound clips. This franchise always does those things well:)",jcmbruce,"May 25, 2013"
5,A law of diminishing returns on film value,"One has to wait about 4 or 5 years between Riddick films, all of which I love. I guess I wish all the effort spent on regurgitating F&F went into delivering Riddicks more often!Of course I realise such a preference is harder to satisfy, given the relative cost of sci-fi, whereas, apart from smashing up a few cars, F&Fs tend to be relatively low budget.The first F&F had some suspense but after that with the details of the roles established it just seems to recycle to no good effect. I did like some of the theme tunes, although it needs to go more underground for the music accompanying the action.The basic plot seems just too similar between one issue and the next for my tastes.",simondclinch-1,"Jun 9, 2014"
4,Carbon Monoxide Kills Brain Cells,"Ticket and Concession Stand Prices are Getting to the Point where Soon only the 1% will be able to Afford Entertainment Like this, and on Second Thought that May Be a Good Thing. Because in Conjunction You Become Dumber.You See the More You Watch these Brain-Cell Killers there can No Longer be any Accountability for Your Action. You are Literally Brain Dead and You Know not what You Do. Even Previously Respected Professional Critics, and there must be Some, have Actually given this Film Positive and Sometimes Glowing Reviews. They can No Longer be Accountable for Their Actions. Speaking of Action, this is an Action Movie. But After You See it, Challenge Yourself and Try and Remember more than One or Two of the Set Pieces You just Watched. There were Two Hours of One After Another so Surely You can Recall More than One or Two. Or can You? This Test Run can Determine just how many of those Synapses are Still Firing on All Cylinders.",LeonLouisRicci,"Feb 26, 2014"
5,Better than 5 but...,"I thought that 5 featured less cars in lieu of ""story"". However, 6 was too ambitious in scope. How did street racers become a Interpol sanctioned crack team ? Supposedly, against ex-military ? We're supposed to suspend our disbelief and go along with it. I think the franchise should stop after Walker. it's a sign that the series is dead also. Now, up to 4, it was plausible, albeit unlikely, but it didn't try to set the film against the world stage of the greater good that rivals the Bond films. It needs to tone down the scale of plot to make it just as entertaining as uber realistic. For me, the series ended with 4. Before the cloak and dagger element of the sub standard 5 & 6.IF, and that's a big if, you have a Michael Gay fetish for nonsensical action, and gaudied classic cars done through West Coast Customs, this is right up your alley. Otherwise, watch Two Lane Blacktop, Last American Hero, and The Seven Ups for your classic muscle fix. I do on my breaks between turning wrenches.",moparmagnum-ra,"Jan 25, 2014"
5,As bad as you'd think.,No content,stephenlovelette,"Jun 28, 2014"
1,CGI...Meh.....story...Meh....Script....Meh Spoiler alert!,"This movie honestly made me furious!! Story- the story was awful! even though for a action movie like this, story is really secondary, but the problem is they came changing what has happened in the past just to create crappy twists. A Twist would only work if it surprises the audience but at the same time can be accepted as it make logical sense. However, all these stupid twists that made no sense and threw alway all the story viewers watched and believed in previous episodes without logical explanations is a real put off. For example we all expected and knew Letty was dead, and now they bring her back in with crappy explanation by the plot. And ever since 2006 when Tokyo drift came out, viewers believed Han was killed by that crazy jap guy, and now they are changing that too just to bring in Jason Statham?, I m sure there are many other ways to include him in the plot. There are many other stupid twists but I am sure viewers get my point.Action and stunts- For movies like this, the action and stunts can be as crazy and unrealistic as possible and no many people would complain, but the important thing is that it has to look REAL. Fast 6 used way too much CGIs and it looked awful. If we look back in to most of the previous episodes, none of them were short of crazy stunts but at least they look real such as Fast two when Paul walker drove the car into the boat, or fast 5 when Paul walker and Vin diesel drove the car off the cliff and landed into the sea, i am not sure if those stunts were really made but aleast they look as if they did and that is what satisfy me for movie likes this. CGI is fine for movies like avengers where the plot is based on a fantasy world, but i am sure for most people that follows the FnFurious serious, they watch it because they like action and cars and wanted to see crazy Stuff they don't see in real life, but to see how the movie overly use CGIs makes me feel being cheated on and was a big disappointment to me.Script- Horrible, but not as bad as the two points discussed above so not going to get into it.Lastly, was anyone put off by the overly exposed product placement of Corona beer?",wj826117,"Jun 5, 2013"
1,Garbage !!!,"These movies really need to stop, remember when it was about race cars. How is this movie rated so high?",moiseshuizar,"Dec 28, 2020"
1,Same stupid male stereotype,"I could not believe the scene where Jordana brewster and Michele rodriguez are with Tyrese Gibson trying to recruit or get information from another guy ( the blond guy shooting a spear gun or something like that) and they say they will do it because ""he is a man""can you believe that crap? can you imagine any director daring to include a scene where a guy says I will do the job because she is a woman ? of course not, that would be deemed sexist and outrage everyone , yet it is OK to do it to men. Then if that is not enough , the girls go down to where the blond guy is and the guy behaves like a neanderthal and gets his ass kicked by the girls It seems like this is becoming an obligatory scene in every action movie I watched. Is there a new law in Hollywood that guys need to act like assholes and get their asses kicked by women? How low have we gone as men if that is what everyone wants to see nowadays.",divingsofla,"Dec 21, 2014"
2,As Bad As It Gets,"I watched ""Fast Five"" off HBO GO a year or so ago (terrible!), and now my brother-in-law (who's coming in for Easter) is talking about us going to see the new FF7 film, so I thought I'd catch up and watch this 2013 ""Furious 6""- even worse!I always thought the original F&F was basically a remake of a much better action film- 1991's ""Point Break""- which I see they're now remaking-?? (ugh!)- only diff. is you replace the sky-diving and surfing with car-racing. Instead of under-cover agent Keanu Reeves; you have undercover agent Paul Walker (RIP), and instead of Patrick Swayze (RIP), you have Vin Diesel (and replace Swayze's ex-GF Lori Petty with Diesel's sister, Jordana Brewster). But I never liked the original film; not sure if I remember whether or not I've seen the first sequel- 2003's ""2 Fast 2 Furious"" (hope not; would've been an awful waste of 2 hours! LOL).But this sixth installment- wow!- where to begin--?? -the acting sucks, the writing sucks, but overall the direction sucks. I had a director friend of mine once explain to me that bad acting is a symptom of bad direction. I've see Diesel in several good works (""Pitch Black"", ""Boiler Room"", ""Knockaround Guys"", ""Saving Private Ryan"", ""Find Me Guilty"") for instance, so I know he's talented. He obv. keeps returning to these films for the ka-ching!- and really, who could blame him-?? This movie series is symptomatic of how low the overall intelligence of the American movie-going public has become, so why not ride that gravy train all the way to the bank??.....as many frickin times as you can??? LOL",MovieHoliks,"Apr 2, 2015"
3,More of the same (less would have been better),No content,guido-lomanto,"Jan 29, 2014"
4,"Although I've seen it is consider one of the best fast and furious movies, for me it is one of the worst :(","I did not enjoyed the plot.I did not enjoy the villain which is probably one of the most forgettable villains of the whole history.And I got so bored of the same cliches that we have seen over and over in multiple films (Leti's plot).The final action scene (the plane) was confusing and so long. I couldn't understand what was happening in a lot of takes.Despite of this hater review, I am actually a huge fan of this series, so I am sad and disappointed. I enjoyed much more the fifth movie.The only thing I truly loved in this film was the main song ""We own it"". A super hit.If you prefer car racing movies I wouldn't recommend you so much this movie. At the same time, if you love action then this could be your movie!",ireneberlan,"Jul 16, 2023"
5,All stage directions,No content,policy134,"Jul 16, 2015"
5,Unrealistic,No content,scdwigans,"Jun 27, 2021"
3,All of these movies suck!,No content,ihatechoosingusernames05,"Jul 30, 2015"
3,One liners,"Just one liners garbage, and I lost two hours for this.",krloise,"Oct 5, 2021"
5,Like every other boring action movie of this decade,No content,alexanderpratl,"Sep 15, 2024"
1,"There will be a few spoilers, so heads up if you haven't seen it.",No content,steve_n_11,"Jun 5, 2013"
5,I Couldn't Park Realism for Fantasy...Sorry.,No content,AudioFileZ,"Jun 20, 2013"
4,So corny and dumb! Lol,No content,cwade22,"Jan 18, 2022"
5,Like Watching Indian Action Movie,"I think this movie has met with its objective – a good popcorn movie. It was fun/ fast/ loud/and stylish. If you are looking for those things you will love this movie. If you look for story then look elsewhere.This movie is no longer related much to cars and engines like its predecessor but rather concentrated in action/ gun fight/ bombing. Through there are many cars chasing scenes it not really about the car anymore. (Don't they like assemble car anymore? all they do is went out to buy one) While the movie was really fun to watch many things that went on in here are just pure ridiculous that it turn to be so funny. It reminds me of watching Indian movie that no matter how beaten up or shot at - the guy is all he seem to get little bleeding at the side of his mouth. He is untouchable!!! And in the end anything will be alright. Even the dead are now undead (remind me the like of American soap opera like The Bold and the Beautiful)Another good thing about this movie is the set, it is freakishly huge!!! Involve the use of tank/plane/bike and so on. It is fun to watch that they don't seem to hold back the budget and bring about everything that they wish to get. Anyway while they did managed to make a really fun movie to watch the story and how unrealistic everything is just pure ridiculous. I recommended if you want to watch a mindless fast pace action movie.Rating: 5 /10",Mr_Sensitive,"Jun 9, 2013"
4,Lowest common denominator lucks out..,"Big, dumb, and sporadically fun.Fast and Furious 6 is an exploitation movie without the exploitation; the movie that puts the ridiculous into action; and the poor into acting. During the 13 hours this film went on for there are gyrating Londoners, a ludicrous story, explosions, a tank and er some cars though this is a fleeting diversion from the tedious plot, dreadful acting and banal direction.Who is this film for? Teenagers on a date who will be diverted from each other by the loud splashes of colour that assault you... sporadically.Highpoints: Luke Evans is clearly the highpoint. Though at times I expected him to say ""I would have gotten away with it to if it hadn't been for you pesky kids!"" Disappoints: Michelle Rodriguez, an actress with so much promise that seems to be deep-diving to the z-list.",stuart-573-245936,"May 26, 2013"
5,Noticeably Sillier,"Firstly I'll state by saying fast and furious is my favourite in the series. Having fallen off the franchise for a bit I picked up years later and found that although there were some over the top sequences, the film felt more grounded, took its time to build up, and the motivations of each character made sense. Sadly, I can't say the same here. The film starts with the scene of a robbery and some hammy dialogue from the Rock who rolls off his partners CV rather than simply say hello like a normal person. After this it's declared there's a surviving witness who the rock proceeds to beat the hell out of with no consequences, all the while it shot as a bit of a joke. It was at this point I knew the tone of the film was going to be a problem.So a little bit of a retcon takes place revealing lettie is alive to give Dom some much needed reason to come out of retirement and in fairness, what else were they going to do at this point? What bothered me is the ease in which Dom is tracked down by Hobbs and the inexcusable logic of Paul Walker; a new father feeling compelled to join in risking his life for the ride. He's actually egged on by his wife (girlfriend, I duno) and really does stretch my patience.So the film gets going and familiar tropes of tracking people through vehicle mods all crop up again. The banters largely fun between the team as it was in the last film but I can't help but find the moments of silliness (the rocks dive from a freeway onto a vehicle roof) grate on me a little too much. My score usually is 6/10 if decent and 7/10 if solid.... But if this film was on TV I'd probably skip next time. So with that in mind I'm giving this a 5/10.",adam_evans14,"Jun 1, 2020"
5,"If nothing else, it's entertaining.","I'll be honest I had never previously seen a Fast and Furious film before - shameful I know. However, despite not knowing the characters etc. I personally thought that the film was awful in many ways. the fakeness of it was unreal and having lived in London all my life its amazing to see scenes where there are no other vehicles around and so on. However, even allowing for the truly ridiculous events, I thoroughly enjoyed the film. There was never a dull moment and it was pretty unpredictable.Overall, although I thought that this was a pretty poor film I found it fairly entertaining and would recommend watching it and to be honest, even if you don't fancy it, just joking about the fake and stupid scenes and parts of the plot with my mates was enough for me to enjoy the film.",alexreyn22,"Sep 9, 2013"
5,Hey I liked the last one but can we settle down a bit now guys?,"Nonsensical action is straight ahead, and we're smashing the NOS button. Fast 6 begins the descent into insanity, and I'm kind of here for it. I don't know how self-aware the cast and crew are, but at least when it comes to execution they're bringing their A game. The emphasis on practical effects is still here, and the characters maintain their charisma. The plot is absolutely ridiculous of course but who watches the vroom vroom bang bang car movies for that? This is a shounen anime now and an absolute magnet for teenage boys.I didn't ever intend to return to the franchise after watching 7 when it released, but a friend wanted to watch through them to see how they got to whatever nonsense was shown in the Fast X trailer. I didn't really care for the car-centric films earlier on, and don't usually watch over-the-top action films. So I liked the balance act that Fast Five pulled, and now I'm still watching because of a morbid curiousity. This entry has a final sequence with a foundation that's rightly ridiculed to this day. And within that sequence there's even sillier moments that we burst out laughing at. I suppose I was entertained short-term, but I'm afraid of the damage to my later years. It also tries to tell the viewer that Tokyo Drift takes place after this chronologically. They were using flip phones in Tokyo Drift. I don't think so.So, dumb movie, probably worth watching. I think the writer is genuinely trying, which helps a lot. I can't believe there's 5 more of these.",H4wke,"Nov 6, 2024"
